Name,Team,Position,Nationality,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Bofy type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
S. Kalajdži?,VfB Stuttgart,"ST, CAM",Austria,67,76,2300000,8000,22,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),2400000,59,70,70,65,57,64,48,47,60,69,70,73,61,64,51,64,50,61,78,61,39,42,64,68,41,65,45,46,47,7,6,13,14,15
J. Edmundsson,DSC Arminia Bielefeld,"CAM, RW, CM",Faroe Islands,68,68,1200000,10000,28,German 1. Bundesliga,Left,Medium/Medium,Lean (185+),1600000,64,67,53,68,50,69,56,57,56,71,74,68,75,69,63,65,67,78,69,63,56,42,68,65,48,64,42,43,28,15,8,15,14,6
A. Barkok,Eintracht Frankfurt,"CM, CAM",Germany,69,79,3100000,11000,22,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),3200000,60,63,61,72,55,80,63,60,64,81,69,68,75,67,69,65,55,63,67,60,56,52,64,68,53,52,47,59,61,7,12,13,8,13
S. Wamangituka,VfB Stuttgart,"ST, RM, LM",Congo DR,70,82,3900000,11000,20,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),6400000,54,71,70,61,59,77,59,33,41,69,85,92,83,64,68,67,64,69,72,49,54,29,71,57,76,62,41,34,25,8,13,13,9,11
A. Karazor,VfB Stuttgart,"CB, CDM, CM",Germany,70,75,2200000,11000,23,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),3900000,39,35,70,69,27,56,42,31,65,64,50,50,65,65,43,47,55,77,69,29,73,72,34,57,38,64,74,72,68,12,10,6,11,5
E. Fernandes,1. FSV Mainz 05,"CM, CDM",Switzerland,70,75,2400000,13000,24,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),4300000,57,59,45,78,56,71,57,51,74,74,68,66,66,64,56,73,56,74,72,62,66,78,53,62,55,63,72,68,71,12,7,13,15,13
S. Posch,TSG Hoffenheim,"CB, RB",Austria,75,79,7000000,24000,23,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),14200000,35,23,77,69,28,34,26,24,55,50,67,71,42,69,59,42,72,63,74,25,66,77,36,36,38,68,78,81,77,6,8,7,6,8
N. Bentaleb,FC Schalke 04,"CM, CDM, CAM",Algeria,75,79,8000000,24000,25,German 1. Bundesliga,Left,Medium/Medium,Lean (185+),15100000,65,62,51,80,67,80,69,62,73,80,64,64,75,72,69,82,82,66,74,76,75,73,67,80,87,76,65,70,60,9,10,16,9,15
J. Haberer,Sport-Club Freiburg,"CM, CF, RM",Germany,75,76,6500000,23000,26,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),14100000,59,57,56,78,58,76,69,55,72,77,63,63,71,76,58,75,61,86,65,63,67,72,70,76,61,66,59,64,58,14,16,10,15,13
M. Uth,FC Schalke 04,"CAM, CF, ST",Germany,76,76,7500000,28000,28,German 1. Bundesliga,Left,Medium/Medium,Lean (185+),13600000,69,77,69,75,74,77,70,65,67,77,76,68,74,78,68,83,71,75,66,78,61,39,78,73,67,76,34,39,36,9,11,8,9,11
P. Schick,Bayer 04 Leverkusen,"ST, RW",Czech Republic,78,84,22500000,56000,24,German 1. Bundesliga,Left,Medium/Medium,Lean (185+),27600000,64,79,80,78,74,82,78,56,62,83,71,70,83,76,67,74,68,64,72,74,59,25,80,73,58,73,50,24,19,11,15,8,9,14
F. Grillitsch,TSG Hoffenheim,"CM, CDM",Austria,78,83,21000000,32000,24,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),24000000,68,58,61,85,53,78,47,68,81,81,61,55,67,82,65,65,48,70,72,60,50,75,70,82,50,81,73,75,60,13,12,7,14,7
B. Dost,Eintracht Frankfurt,ST,Netherlands,78,78,12000000,33000,31,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),16200000,38,84,92,73,82,66,61,30,37,75,45,49,34,81,32,81,49,54,91,69,75,39,87,67,90,81,38,65,26,6,12,15,11,8
Cheon Seong-Hoon,FC Augsburg,ST,Korea Republic,57,74,425000,3000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),534000,34,60,66,53,45,53,39,29,27,59,67,66,60,49,48,51,66,54,64,47,42,25,55,48,56,45,26,30,25,5,6,7,10,14
C. Boukhalfa,Sport-Club Freiburg,CDM,Germany,58,71,475000,2000,21,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),558000,42,29,38,64,28,53,39,38,62,56,58,62,54,51,57,49,59,53,65,34,57,56,40,48,36,41,50,60,60,13,12,13,12,7
T. Arokodare,1. FC Köln,ST,Nigeria,59,73,550000,3000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),788000,30,65,68,49,58,53,34,30,31,55,55,65,50,46,50,60,68,56,79,53,59,14,54,49,60,48,20,28,21,9,8,12,14,9
M. Dárdai,Hertha BSC,"CB, CDM",Germany,61,76,725000,2000,18,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),1100000,35,25,65,65,35,47,27,31,38,39,68,66,50,47,59,52,72,65,65,22,57,62,31,33,48,45,55,66,63,15,11,11,8,14
Y. Keitel,Sport-Club Freiburg,CDM,Germany,61,72,675000,3000,20,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),800000,49,32,56,70,34,57,41,49,66,60,61,55,60,54,62,55,52,53,63,42,62,54,45,56,48,52,51,65,64,13,8,11,10,7
L. Netz,Hertha BSC,"LB, LM",Germany,63,86,1500000,500,17,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),2000000,66,38,53,41,30,68,39,37,32,43,70,69,60,65,60,32,63,61,62,29,59,55,58,39,49,43,53,77,68,7,11,12,9,13
P. Owusu,DSC Arminia Bielefeld,ST,Germany,63,70,975000,5000,23,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),1100000,36,64,67,50,44,52,30,31,35,56,69,77,50,62,54,71,63,65,86,49,53,32,63,55,61,51,35,32,26,12,12,7,7,8
G. Reyna,Borussia Dortmund,"LM, CAM",United States,68,87,3000000,2000,17,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),4200000,54,59,42,73,59,77,74,64,50,75,78,76,84,61,80,62,60,53,54,58,43,31,56,65,50,59,30,23,24,10,13,14,12,7
Klauss,TSG Hoffenheim,ST,Brazil,69,75,2200000,14000,23,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),2900000,58,66,74,65,62,68,46,57,61,67,61,67,58,71,43,71,58,69,84,63,48,17,71,60,70,65,28,26,22,11,5,7,7,13
J. Beyer,Borussia Mönchengladbach,"RB, CB",Germany,69,83,3200000,10000,20,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),4900000,56,29,60,66,31,59,37,35,50,63,69,76,72,64,64,46,83,63,68,30,72,65,48,46,42,65,68,74,72,7,7,13,11,11
H. Al Ghaddioui,VfB Stuttgart,ST,Germany,69,69,1400000,13000,29,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),2000000,42,75,72,61,67,61,49,32,41,65,52,55,55,65,50,73,53,68,88,62,60,20,73,49,66,58,32,22,16,7,5,10,11,14
B. Behrendt,DSC Arminia Bielefeld,"CB, CDM",Germany,69,69,1200000,11000,28,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1700000,43,34,68,66,34,33,36,42,71,51,55,68,59,66,60,84,74,62,78,71,76,69,42,49,54,62,67,69,72,9,7,15,14,15
S. Córdova,DSC Arminia Bielefeld,ST,Venezuela,70,78,3600000,14000,22,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),,37,69,65,62,67,72,63,40,50,68,75,72,67,68,67,74,54,55,78,65,42,18,70,59,62,58,20,19,17,6,6,5,5,14
E. Demirovi?,Sport-Club Freiburg,ST,Bosnia and Herzegovina,70,81,3600000,13000,22,German 1. Bundesliga,Right,Medium/Medium,Stocky (185+),6200000,63,73,67,65,65,65,65,37,45,68,67,65,65,66,63,79,71,67,79,68,65,22,69,54,61,65,50,29,24,9,8,9,7,6
M. Friedl,SV Werder Bremen,"LB, CB",Austria,70,76,2400000,12000,22,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),4200000,63,32,66,63,45,65,45,42,56,69,51,69,63,69,62,46,66,68,69,44,75,67,55,41,45,53,71,75,69,11,15,6,6,7
C. Soukou,DSC Arminia Bielefeld,"RW, ST, LW",Benin,70,70,1700000,15000,27,German 1. Bundesliga,Right,Medium/Medium,Stocky (185+),3400000,65,68,64,66,60,72,66,55,60,71,78,79,73,66,72,73,66,79,78,65,52,23,66,67,54,64,34,35,27,11,9,7,12,5
J. Horn,1. FC Köln,"LB, CB, LM",Germany,70,78,3400000,12000,23,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),4600000,67,29,54,67,36,63,53,35,44,66,77,84,66,67,62,45,69,65,69,32,66,64,46,44,49,50,66,73,66,5,15,6,12,10
F. Sørensen,1. FC Köln,"CB, RB",Denmark,71,73,1900000,16000,28,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),4500000,53,18,74,69,26,62,48,26,65,62,45,63,51,68,35,67,66,65,83,33,74,72,30,65,40,70,69,71,69,11,10,14,10,11
Ji Dong Won,1. FSV Mainz 05,"CF, CAM, LM",Korea Republic,71,71,1900000,19000,29,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),4300000,54,69,78,65,64,75,67,62,54,73,66,68,69,73,66,75,78,68,73,68,69,49,73,72,66,72,39,40,20,10,11,14,13,16
Á. Szalai,1. FSV Mainz 05,ST,Hungary,71,71,1500000,18000,32,German 1. Bundesliga,Right,Medium/Medium,Stocky (185+),3400000,49,71,81,69,68,69,58,42,48,75,34,34,63,73,59,82,64,65,87,61,75,41,74,64,76,75,31,41,13,14,12,6,16,9
A. Fein,FC Bayern München,CDM,Germany,72,82,5000000,27000,21,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),8700000,57,56,65,75,48,71,59,48,74,75,59,55,67,69,68,60,65,78,77,59,64,66,57,69,47,71,63,72,68,10,8,12,12,6
W. Anton,VfB Stuttgart,"CDM, CB",Germany,72,79,4400000,14000,23,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),8000000,42,42,74,70,38,64,37,39,69,67,56,74,62,68,57,58,72,76,76,45,74,72,52,52,48,71,74,77,73,11,12,12,13,13
R. Czichos,1. FC Köln,"CB, LB",Germany,72,72,1900000,18000,30,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),4500000,56,42,69,66,33,59,52,57,67,67,51,52,60,65,56,65,73,67,80,51,72,73,43,47,36,69,72,75,72,8,7,14,11,9
M. Veljkovi?,SV Werder Bremen,"CB, CDM",Serbia,73,77,3900000,17000,24,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),8300000,43,23,76,70,30,52,31,24,71,67,55,62,55,74,64,45,83,67,76,31,67,74,37,44,37,73,72,75,74,15,7,15,11,11
H. Nordtveit,TSG Hoffenheim,"CB, CDM",Norway,73,73,2500000,24000,30,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),5400000,65,40,76,73,38,64,64,66,76,68,43,70,55,73,58,72,66,63,77,66,72,73,57,65,56,68,73,75,72,14,8,9,13,10
A. Maier,Hertha BSC,"CM, CDM",Germany,74,84,9500000,26000,21,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),17100000,64,54,40,80,39,75,49,44,75,78,67,66,67,75,72,65,56,75,75,60,54,70,66,75,38,74,75,74,65,14,10,10,8,7
E. Ndicka,Eintracht Frankfurt,"CB, LB",France,74,84,8500000,16000,20,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),16200000,65,35,78,70,28,69,63,30,69,72,69,78,55,74,54,64,72,69,78,49,69,73,64,61,33,68,75,75,73,13,8,7,8,8
S. Ilsanker,Eintracht Frankfurt,"CB, CDM",Austria,74,74,2900000,22000,31,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),7100000,39,45,76,63,43,50,41,33,62,53,37,77,34,73,37,70,56,74,83,62,87,77,46,53,37,62,72,75,74,17,16,15,18,17
C. Gentner,1. FC Union Berlin,"CM, CDM, CAM",Germany,74,74,1900000,26000,34,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),4900000,68,69,79,76,73,69,70,55,74,73,34,33,50,71,48,80,61,69,77,76,75,75,74,75,64,78,70,77,76,15,11,16,7,8
D. Kohr,Eintracht Frankfurt,"CDM, CM",Germany,75,77,6000000,23000,26,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),12400000,42,58,69,73,45,69,51,46,66,75,74,84,66,74,69,72,74,80,77,65,87,74,49,68,47,69,82,72,73,6,11,9,10,7
R. Khedira,FC Augsburg,"CDM, CB",Germany,75,78,6500000,23000,26,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),14100000,42,34,74,75,29,57,38,41,68,68,54,62,59,72,57,58,66,75,78,51,79,80,43,59,46,67,73,76,74,9,13,11,12,8
A. Modeste,1. FC Köln,ST,France,75,75,4600000,28000,32,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),9900000,62,74,80,67,75,70,66,56,55,70,68,76,66,79,62,74,85,67,86,71,80,15,76,62,78,77,42,31,19,10,11,11,6,8
K. Malong,1. FSV Mainz 05,"CDM, CM",Cameroon,76,81,10500000,21000,24,German 1. Bundesliga,Right,Medium/Medium,Stocky (170-185),17800000,69,63,54,76,52,76,62,40,74,74,76,86,66,74,76,85,76,77,85,74,84,74,66,68,57,67,72,71,73,11,13,5,8,9
T. Strobl,FC Augsburg,"CDM, CB",Germany,76,76,6500000,25000,30,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),11700000,51,30,69,76,35,59,44,45,77,58,51,55,48,77,44,79,74,73,78,62,83,80,55,66,47,73,81,77,75,11,8,8,16,12
J. Hector,1. FC Köln,"CDM, LB",Germany,77,77,9000000,26000,30,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),13500000,78,55,68,76,51,74,65,65,72,78,72,67,68,78,68,69,66,78,75,61,70,78,59,72,65,75,77,78,77,9,10,10,12,14
L. Bittencourt,SV Werder Bremen,"RM, LM, CM",Germany,77,78,12500000,29000,26,German 1. Bundesliga,Right,Medium/Medium,Lean (170-),18600000,73,68,46,77,69,86,77,70,72,79,85,74,90,74,89,70,65,76,46,68,74,55,68,72,61,72,58,57,57,15,11,6,14,16
B. Embolo,Borussia Mönchengladbach,"ST, CAM",Switzerland,78,84,22500000,37000,23,German 1. Bundesliga,Right,Medium/Medium,Stocky (185+),27600000,63,78,71,76,64,77,68,51,70,74,83,91,66,76,67,82,73,78,85,70,79,41,78,72,66,74,26,42,38,13,6,7,7,12
R. Bensebaini,Borussia Mönchengladbach,"LB, CB",Algeria,79,82,21500000,37000,25,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),24900000,80,58,81,77,43,74,67,62,65,79,67,70,60,76,61,61,84,78,79,48,83,79,65,58,70,73,74,77,77,6,13,14,7,14
N. Mukiele,RB Leipzig,"RB, CB, RWB",France,80,87,40500000,46000,22,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),35200000,74,30,74,73,35,73,69,33,70,74,77,87,68,73,65,57,90,75,79,52,72,83,59,64,45,72,75,85,82,10,7,14,11,15
L. Klostermann,RB Leipzig,"CB, RB, RWB",Germany,80,85,29000000,46000,24,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),32000000,72,59,78,74,41,71,45,22,63,73,79,88,63,81,60,58,82,82,75,31,72,81,70,62,26,68,84,81,85,8,12,10,7,7
D. Zakaria,Borussia Mönchengladbach,"CDM, CB, CM",Switzerland,83,87,47500000,45000,23,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),54100000,68,66,67,83,35,78,64,46,76,80,81,85,68,84,64,74,65,80,87,63,89,81,65,76,38,84,84,84,80,12,12,7,13,11
R. Guerreiro,Borussia Dortmund,"LM, LB, CM",Portugal,84,85,49500000,86000,26,German 1. Bundesliga,Left,Medium/Medium,Normal (170-),64800000,82,80,37,87,79,87,85,82,78,88,82,67,87,84,90,79,53,77,49,80,52,81,79,84,44,86,76,76,78,12,6,8,11,8
A. Witsel,Borussia Dortmund,"CDM, CM",Belgium,84,84,29500000,79000,31,German 1. Bundesliga,Right,Medium/Medium,Unique,40000000,69,71,84,90,77,79,71,68,85,83,62,64,74,82,70,76,78,83,84,71,77,83,75,81,76,92,82,80,81,5,7,7,10,7
S. Cestic,1. FC Köln,CB,Germany,56,70,325000,2000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),437000,26,25,55,35,22,32,25,26,33,35,60,64,50,52,45,48,74,62,67,20,50,59,19,30,31,41,55,60,58,11,14,13,14,15
R. Voloder,1. FC Köln,CB,Germany,56,73,350000,2000,19,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),437000,30,23,54,34,27,28,29,25,29,40,63,68,50,50,58,40,70,55,65,20,50,55,20,30,40,40,50,64,63,12,10,8,14,15
Y. Brugger,Eintracht Frankfurt,CB,Germany,58,70,450000,2000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),380000,37,33,61,56,27,41,29,22,53,42,55,55,48,56,45,51,63,57,69,39,57,57,25,29,39,48,53,61,60,12,11,11,15,12
F. Otto,Eintracht Frankfurt,CB,Germany,59,75,550000,1000,18,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),698000,33,28,61,50,33,32,26,50,47,43,55,55,42,50,42,50,63,54,69,27,52,56,25,31,41,45,55,66,65,12,8,10,8,7
N. Schlotterbeck,1. FC Union Berlin,CB,Germany,66,77,1800000,5000,20,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),,29,21,66,55,29,38,36,35,49,49,60,73,52,63,51,51,60,59,74,26,65,64,25,42,38,56,66,70,67,8,10,8,14,13
M. Lacroix,VfL Wolfsburg,CB,France,66,81,1900000,8000,20,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),3000000,24,22,71,51,28,46,32,26,41,56,63,72,32,52,38,46,80,60,85,27,57,63,26,37,38,56,68,67,65,14,7,12,12,11
L. Kilian,1. FSV Mainz 05,CB,Germany,69,79,2900000,8000,20,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),3200000,48,36,70,70,29,44,31,35,58,58,64,71,50,70,47,45,61,62,81,33,64,64,33,48,36,69,68,74,63,10,8,11,9,11
K. Schlotterbeck,Sport-Club Freiburg,CB,Germany,70,75,2200000,11000,23,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),3900000,24,17,69,64,15,43,29,32,59,54,53,77,54,69,54,31,60,64,75,19,65,70,24,58,39,57,73,78,67,13,14,11,10,8
P. Lienhart,Sport-Club Freiburg,CB,Austria,72,77,3200000,14000,23,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),6900000,41,24,76,65,21,48,28,40,58,59,59,62,53,71,61,29,67,67,75,34,68,70,28,46,41,57,73,78,75,14,8,11,12,14
A. Hack,1. FSV Mainz 05,CB,Germany,72,75,2700000,18000,26,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),6400000,55,27,74,72,26,59,39,31,75,63,66,63,51,70,48,44,67,65,83,29,67,71,32,53,45,69,75,75,67,6,6,5,7,8
J. Nilsson,DSC Arminia Bielefeld,CB,Sweden,72,75,2700000,16000,26,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),6400000,40,31,72,67,23,43,28,26,64,63,60,51,66,72,62,45,80,71,76,24,72,68,31,49,28,73,75,76,66,10,8,15,12,12
K. Akpoguma,TSG Hoffenheim,CB,Germany,73,77,3800000,23000,25,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),8200000,60,45,71,65,35,59,31,27,60,63,71,77,54,73,51,70,55,65,77,38,69,74,45,38,48,60,77,76,76,14,13,10,12,7
M. van der Hoorn,DSC Arminia Bielefeld,CB,Netherlands,73,76,3500000,18000,27,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),8100000,41,42,80,69,26,49,33,31,68,54,34,42,32,64,38,73,83,72,86,31,64,70,40,37,40,62,76,75,70,7,11,15,10,15
S. Bell,1. FSV Mainz 05,CB,Germany,73,73,2600000,21000,28,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),6300000,43,31,79,62,32,47,33,40,62,50,44,49,44,73,40,65,62,62,85,30,70,80,33,47,43,73,75,75,68,7,16,8,13,14
M. Kempf,VfB Stuttgart,CB,Germany,74,78,5500000,19000,25,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),12200000,41,31,78,62,30,55,36,39,64,63,65,69,64,69,60,52,91,65,81,38,76,77,33,52,52,64,73,74,72,14,14,11,7,11
J. Bruma,VfL Wolfsburg,CB,Netherlands,74,74,3600000,34000,28,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),8300000,40,38,81,66,34,59,43,66,65,56,52,75,50,67,33,84,61,55,90,65,80,70,46,58,39,70,74,75,72,11,16,16,12,13
M. Niakhaté,1. FSV Mainz 05,CB,France,75,79,7000000,20000,24,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),15000000,62,35,79,69,39,64,32,36,67,65,66,82,65,72,53,46,75,74,83,39,71,73,34,48,44,65,74,75,76,9,14,6,8,7
A. Dragovi?,Bayer 04 Leverkusen,CB,Austria,75,76,5000000,46000,29,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),11500000,49,41,76,67,37,62,32,61,62,66,63,68,64,76,64,69,78,66,79,53,74,78,63,65,65,73,75,77,75,10,7,11,13,8
M. Pongra?i?,VfL Wolfsburg,CB,Croatia,76,85,15500000,31000,22,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),20900000,27,21,76,65,25,63,31,25,63,66,59,80,63,71,50,40,77,67,90,22,77,73,28,59,30,65,72,78,79,6,6,14,8,5
E. Bi?ak?i?,TSG Hoffenheim,CB,Bosnia and Herzegovina,76,76,6000000,29000,30,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),10200000,38,24,77,61,42,35,32,28,59,56,53,70,54,74,61,59,78,61,84,45,87,79,33,41,36,63,75,79,73,11,11,15,15,12
Ö. Toprak,SV Werder Bremen,CB,Turkey,76,76,6000000,25000,30,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),10200000,49,28,78,70,47,65,44,33,69,69,66,73,64,78,61,62,80,55,78,29,70,76,35,59,43,78,78,79,76,11,8,11,12,15
D. Abraham,Eintracht Frankfurt,CB,Argentina,76,76,3600000,25000,33,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),6100000,44,46,79,68,60,44,45,67,70,59,69,78,59,74,55,74,81,68,80,63,79,76,31,49,54,76,77,79,72,6,10,12,9,8
O. Kabak,FC Schalke 04,CB,Turkey,77,87,21500000,19000,20,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),24700000,26,35,77,73,28,70,32,31,69,74,69,75,64,73,68,48,84,65,85,25,78,71,30,60,47,75,74,80,76,10,13,10,6,5
B. Hübner,TSG Hoffenheim,CB,Germany,77,77,8500000,31000,30,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),11900000,47,20,84,62,45,58,40,42,58,63,52,53,43,74,48,52,61,61,80,22,76,80,41,51,50,71,80,82,79,16,8,7,8,16
M. Akanji,Borussia Dortmund,CB,Switzerland,78,84,20000000,42000,24,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),24700000,53,36,74,77,42,69,54,55,74,74,73,81,69,77,64,75,80,72,78,48,73,80,36,67,40,76,79,83,78,10,9,13,6,9
N. Elvedi,Borussia Mönchengladbach,CB,Switzerland,78,84,20000000,30000,23,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),24700000,65,30,79,77,30,67,45,29,57,72,66,79,64,77,54,42,74,75,79,31,70,82,53,59,37,65,77,83,77,9,15,10,12,9
M. Ginter,Borussia Mönchengladbach,CB,Germany,82,83,31500000,48000,26,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),40800000,68,55,84,78,53,61,44,42,71,74,54,66,55,85,49,74,69,74,83,46,72,84,55,69,67,71,86,86,77,12,10,6,8,10
A. Aidonis,VfB Stuttgart,CB,Germany,57,70,375000,2000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (170-185),437000,33,25,56,39,35,38,35,31,40,40,65,66,64,54,64,48,73,61,64,25,55,57,26,37,41,43,53,60,59,7,8,15,10,8
F. Irorere,Eintracht Frankfurt,CB,Germany,58,74,475000,1000,18,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),581000,32,26,63,48,33,38,27,25,40,41,58,63,46,52,42,44,65,53,67,22,53,54,27,30,33,44,54,63,62,8,6,9,12,15
A. Gürleyen,1. FSV Mainz 05,CB,Germany,59,74,525000,3000,21,German 1. Bundesliga,Right,Medium/Medium,Stocky (185+),788000,39,27,64,53,33,33,31,32,51,43,54,55,52,48,50,62,67,52,79,34,80,52,27,30,39,43,53,57,54,7,7,5,6,9
F. Baak,Hertha BSC,CB,Germany,61,72,700000,5000,21,German 1. Bundesliga,Right,Medium/Medium,Stocky (185+),760000,32,29,62,52,24,41,30,24,44,45,51,49,46,55,50,57,70,47,78,21,68,55,26,42,35,52,58,63,59,15,13,7,8,8
M. Kami?ski,VfB Stuttgart,CB,Poland,70,71,1500000,13000,28,German 1. Bundesliga,Left,Medium/Medium,Lean (185+),3200000,55,53,69,69,44,56,52,54,72,63,63,68,54,67,58,68,76,55,78,60,64,70,60,56,34,59,72,70,71,9,10,7,6,10
A. Pieper,DSC Arminia Bielefeld,CB,Germany,72,80,4900000,14000,22,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),8400000,37,27,73,68,26,48,30,35,49,61,61,67,47,73,49,50,66,75,77,23,65,71,31,48,52,72,76,77,68,12,12,10,9,11
Jorge Meré,1. FC Köln,CB,Spain,72,79,4400000,15000,23,German 1. Bundesliga,Right,Medium/Medium,Normal (170-185),7800000,30,22,72,70,33,59,34,33,65,68,69,63,66,68,72,48,81,68,73,27,73,73,25,45,51,63,73,75,70,15,12,11,8,8
F. Hübner,1. FC Union Berlin,CB,Germany,72,73,2200000,20000,29,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),5400000,50,40,76,56,25,32,31,21,51,52,54,50,52,73,48,62,46,61,79,35,74,77,44,37,44,69,73,78,74,8,12,13,10,13
H. Badstuber,VfB Stuttgart,CB,Germany,72,72,1600000,16000,31,German 1. Bundesliga,Left,Medium/Medium,Normal (170-185),4100000,64,35,76,75,50,45,64,61,76,67,33,34,40,64,39,67,58,46,78,57,74,74,42,63,62,73,73,74,70,11,12,6,11,8
S. Falette,Eintracht Frankfurt,CB,Guinea,73,75,3100000,21000,28,German 1. Bundesliga,Left,Medium/Medium,Normal (170-185),7100000,39,39,81,52,24,42,27,36,51,49,63,68,44,68,49,60,78,62,91,44,84,71,31,35,60,67,68,76,70,10,13,13,10,9
M. Friedrich,1. FC Union Berlin,CB,Germany,74,79,6000000,20000,24,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),13100000,43,35,77,66,35,42,39,26,68,58,54,65,54,72,51,48,75,62,77,29,69,74,29,53,38,63,74,77,75,10,13,13,15,14
M. Gulde,Sport-Club Freiburg,CB,Germany,74,74,3500000,21000,29,German 1. Bundesliga,Right,Medium/Medium,Normal (170-185),8500000,47,36,72,63,54,52,45,30,60,60,64,71,68,74,65,50,81,61,74,34,68,75,45,42,44,70,76,77,76,10,10,6,16,15
S. Bornauw,1. FC Köln,CB,Belgium,75,83,12000000,17000,21,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),18000000,65,34,80,64,26,64,41,42,71,67,69,77,61,72,55,61,65,67,79,39,82,72,48,54,34,65,76,76,71,6,7,7,11,15
