Name,Team,Position,Nationality,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Bofy type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
L. Jovi?,Real Madrid CF,ST,Serbia,80,85,33000000,140000,22,Spain Primera Division,Right,Medium/Medium,Normal (170-185),42500000,67,85,77,73,83,80,77,46,58,81,74,76,76,80,77,82,75,75,79,75,62,23,82,70,66,79,25,26,16,8,7,12,9,13
Campaña,Levante Unión Deportiva,"CM, LM, CDM",Spain,80,81,24000000,31000,27,Spain Primera Division,Right,Medium/Medium,Normal (170-185),35900000,77,73,65,84,64,80,82,78,81,84,65,62,68,78,75,75,61,82,71,76,63,72,73,85,69,83,72,71,62,8,11,6,7,10
Raúl García,Athletic Club de Bilbao,"ST, CAM, RW",Spain,80,80,13500000,33000,33,Spain Primera Division,Right,Medium/Medium,Normal (170-185),20000000,80,83,90,83,55,80,78,68,82,84,45,46,57,83,63,85,92,75,85,86,84,69,84,83,81,82,69,74,63,14,16,14,16,15
I. Rakiti?,Sevilla FC,CM,Croatia,82,82,24000000,39000,32,Spain Primera Division,Right,Medium/Medium,Normal (170-185),35700000,84,77,59,85,81,78,88,82,86,82,62,60,69,80,62,84,34,75,71,76,67,79,79,84,82,80,76,77,72,14,11,12,5,9
M. Pjani?,FC Barcelona,"CM, CDM",Bosnia and Herzegovina,85,85,51500000,220000,30,Spain Primera Division,Right,Medium/Medium,Normal (170-185),72800000,81,56,60,90,72,86,86,92,87,89,68,66,75,84,81,78,59,81,59,82,70,78,68,88,79,86,78,76,70,7,7,13,7,8
T. Kroos,Real Madrid CF,CM,Germany,88,88,87500000,310000,30,Spain Primera Division,Right,Medium/Medium,Normal (170-185),112800000,88,76,58,93,82,80,86,84,93,89,57,52,63,89,71,89,32,75,73,86,60,79,76,90,73,88,72,73,60,10,11,13,7,10
Salinas,Elche CF,LB,Spain,59,72,500000,1000,19,Spain Primera Division,Left,Medium/Medium,Normal (170-185),777000,53,39,49,52,36,64,43,29,42,44,62,60,63,53,68,30,49,59,50,33,59,60,49,39,26,42,53,60,63,15,6,9,13,9
Unai,SD Eibar,ST,Spain,60,71,550000,3000,21,Spain Primera Division,Left,Medium/Medium,Normal (170-185),805000,26,67,62,54,44,68,40,42,35,58,74,71,56,55,76,54,55,53,48,56,31,13,56,43,60,47,12,15,17,10,6,8,7,12
Diego Pampín,RC Celta de Vigo,"LB, LM",Spain,61,77,825000,2000,20,Spain Primera Division,Left,Medium/Medium,Normal (170-185),1400000,63,27,64,60,26,51,29,44,40,59,64,53,58,60,63,40,54,53,58,38,49,63,45,38,43,44,45,63,62,12,12,13,12,15
Arribas,Real Madrid CF,"CAM, RM, LM",Spain,62,80,1000000,7000,18,Spain Primera Division,Left,Medium/Medium,Normal (170-185),1700000,37,52,36,65,37,73,49,35,61,70,69,68,67,65,69,47,58,59,51,35,44,21,46,58,40,62,33,36,41,9,7,5,11,14
Paulino,Deportivo Alavés,"RM, CAM",Spain,63,72,1100000,4000,23,Spain Primera Division,Left,Medium/Medium,Normal (170-185),1300000,59,55,39,64,47,68,63,66,57,65,66,66,76,58,67,60,53,49,40,46,55,35,63,64,64,62,36,25,30,10,10,11,9,13
Nico Williams,Athletic Club de Bilbao,"LW, RW, ST",Spain,64,78,1300000,1000,17,Spain Primera Division,Left,Medium/Medium,Normal (170-185),2500000,64,66,70,59,51,68,59,57,45,66,77,76,69,51,65,65,65,53,60,62,29,12,62,49,62,68,16,16,17,9,13,12,12,14
Esquerdo,Valencia CF,"CAM, CM",Spain,64,75,1300000,5000,21,Spain Primera Division,Left,Medium/Medium,Normal (170-185),1800000,58,50,38,68,55,65,53,42,65,68,62,64,76,58,60,48,54,48,52,54,51,29,60,66,48,60,39,36,45,10,7,7,8,12
Roberto López,Real Sociedad,"CAM, CM",Spain,64,79,1400000,5000,20,Spain Primera Division,Left,Medium/Medium,Normal (170-185),2700000,63,59,21,69,42,67,58,75,62,66,51,53,64,51,76,65,39,53,67,70,35,18,63,68,46,60,15,13,15,13,11,10,13,7
Joaquín,SD Huesca,RW,Spain,66,78,2100000,6000,21,Spain Primera Division,Left,Medium/Medium,Normal (170-185),2900000,63,64,44,60,42,68,44,37,52,68,78,76,64,62,78,62,45,63,53,58,43,23,64,63,48,66,21,21,20,10,12,12,12,14
K. Soni,Villarreal CF,"CAM, ST, LM",Cameroon,66,77,1900000,3000,22,Spain Primera Division,Left,Medium/Medium,Normal (170-185),,57,64,64,60,57,72,57,48,55,70,78,77,75,63,71,58,70,64,72,52,57,32,65,63,53,59,50,42,37,8,12,7,8,9
Javi Hernández,Real Madrid CF,"CB, LWB",Spain,68,81,2800000,34000,22,Spain Primera Division,Left,Medium/Medium,Normal (170-185),4300000,67,31,67,68,36,65,64,35,59,66,66,67,69,65,65,69,69,69,68,63,59,70,61,54,42,67,68,70,69,14,6,9,6,12
Hugo Duro,Real Madrid CF,"ST, LM",Spain,68,80,2900000,9000,20,Spain Primera Division,Left,Medium/Medium,Normal (170-185),,31,72,61,54,64,70,38,27,34,73,74,73,64,64,69,67,71,53,63,63,35,22,69,49,56,63,37,17,20,8,14,6,14,15
Manu Sánchez,Atlético de Madrid,LB,Spain,70,82,3600000,12000,19,Spain Primera Division,Left,Medium/Medium,Normal (170-185),6300000,67,37,56,65,36,64,52,34,53,70,70,70,62,68,66,43,62,73,54,41,65,69,52,53,38,62,67,70,69,6,6,10,12,6
Saúl,Deportivo Alavés,LB,Spain,71,76,2600000,13000,25,Spain Primera Division,Left,Medium/Medium,Normal (170-185),6100000,73,29,69,70,22,63,60,65,54,73,70,67,61,70,62,66,61,62,67,65,59,68,49,53,43,55,67,69,70,7,14,15,15,9
Dani Raba,Villarreal CF,RM,Spain,73,79,4800000,21000,24,Spain Primera Division,Left,Medium/Medium,Normal (170-185),12700000,74,73,42,73,52,77,68,42,75,75,70,66,69,65,59,73,49,59,63,70,50,40,72,70,49,65,38,36,38,12,11,15,12,14
Adrián Marín,Deportivo Alavés,LB,Spain,73,82,6500000,15000,23,Spain Primera Division,Left,Medium/Medium,Normal (170-185),12700000,72,40,59,73,48,69,62,35,56,73,65,67,68,69,62,60,70,67,71,42,69,74,56,53,38,63,71,73,76,9,14,14,8,8
Raúl Carnero,Real Valladolid CF,"LB, LM",Spain,73,73,2200000,15000,31,Spain Primera Division,Left,Medium/Medium,Normal (170-185),6100000,77,58,61,72,54,65,75,73,68,69,64,67,71,68,78,72,76,91,67,62,72,71,62,65,64,64,62,71,72,13,6,11,15,9
Merquelanz,Real Sociedad,"LW, RW, CAM",Spain,75,78,7500000,26000,25,Spain Primera Division,Left,Medium/Medium,Normal (170-185),18500000,76,79,41,74,66,75,76,80,68,76,75,72,72,68,77,81,52,68,67,78,65,48,71,77,73,69,25,60,55,12,14,14,7,7
Rubén Duarte,Deportivo Alavés,LB,Spain,77,82,15000000,20000,24,Spain Primera Division,Left,Medium/Medium,Normal (170-185),22800000,76,28,75,77,34,64,60,62,65,73,69,66,64,73,67,51,60,69,70,33,70,74,54,37,40,64,78,79,80,10,12,14,11,9
Rochina,Levante Unión Deportiva,"RM, CM, CAM",Spain,77,77,10500000,26000,29,Spain Primera Division,Left,Medium/Medium,Normal (170-185),17900000,69,74,54,79,68,83,81,77,77,82,72,68,75,73,79,82,63,68,71,83,65,53,73,79,67,82,51,57,53,7,16,11,13,13
Javi López,Elche CF,"CM, CDM",Spain,58,71,475000,2000,19,Spain Primera Division,Right,Medium/Medium,Lean (170-185),678000,56,56,48,66,38,59,49,48,62,65,62,66,61,48,61,63,62,54,54,58,55,46,53,54,60,39,54,54,45,9,8,12,10,8
Almerge,SD Huesca,RB,Spain,59,75,550000,2000,19,Spain Primera Division,Right,Medium/Medium,Lean (170-185),848000,46,32,54,56,34,47,50,31,54,52,63,65,61,55,61,46,57,60,58,41,50,58,41,49,30,50,60,58,57,12,14,11,7,8
Pepe Sánchez,Granada CF,"CB, CDM",Spain,60,75,550000,3000,20,Spain Primera Division,Right,Medium/Medium,Lean (170-185),1200000,34,31,63,62,40,40,35,24,65,58,60,66,56,52,73,66,74,50,66,68,63,57,31,50,50,59,57,59,61,11,11,11,11,12
Genaro,Sevilla FC,"CM, CB",Spain,60,70,550000,3000,22,Spain Primera Division,Right,Medium/Medium,Lean (170-185),748000,52,35,55,69,45,59,43,46,68,60,62,64,58,63,73,69,63,55,56,44,67,51,54,55,54,42,54,57,58,12,12,14,11,8
Miguel,RC Celta de Vigo,RW,Spain,61,78,825000,800,17,Spain Primera Division,Right,Medium/Medium,Lean (170-185),1400000,61,49,32,63,49,64,55,32,55,61,68,71,61,51,65,61,53,61,59,48,51,34,66,61,53,55,45,24,25,7,10,7,7,12
Isi Gómez,Granada CF,"CM, CAM",Spain,61,67,525000,4000,24,Spain Primera Division,Right,Medium/Medium,Lean (170-185),805000,56,48,36,64,40,62,69,54,61,63,60,49,71,55,77,47,67,63,39,53,58,59,60,65,49,55,47,55,46,8,13,10,7,16
Julio Alonso,Real Betis Balompié,"LB, RB",Spain,62,72,850000,3000,21,Spain Primera Division,Right,Medium/Medium,Lean (170-185),1000000,55,30,49,54,36,58,29,31,42,54,69,70,69,61,77,51,69,58,59,29,57,59,51,45,39,53,59,64,62,13,10,10,14,11
Sergio Gónzalez,Cádiz CF,"CB, CDM",Spain,63,71,1000000,5000,23,Spain Primera Division,Right,Medium/Medium,Lean (170-185),1200000,30,22,65,59,36,36,28,36,39,41,59,55,49,60,54,43,68,53,62,23,60,61,28,34,41,43,62,68,70,10,12,14,8,6
K. Nwakali,SD Huesca,CM,Nigeria,63,74,1100000,4000,22,Spain Primera Division,Right,Medium/Medium,Lean (170-185),1500000,54,60,50,62,55,72,58,55,60,73,70,70,73,65,72,62,50,57,61,68,43,43,60,64,56,62,28,51,43,14,10,10,12,8
Jaime Seoane,SD Huesca,CM,Spain,65,74,1600000,5000,23,Spain Primera Division,Right,Medium/Medium,Lean (170-185),2000000,64,56,65,67,44,68,64,47,66,67,73,71,73,65,73,62,67,60,54,56,72,60,62,69,52,70,64,61,59,10,11,5,11,15
Fran Manzanara,Levante Unión Deportiva,"CB, CDM, RB",Spain,66,75,1800000,5000,23,Spain Primera Division,Right,Medium/Medium,Lean (170-185),2100000,46,49,60,66,42,63,34,32,64,66,62,65,65,65,64,56,70,63,60,54,65,67,47,59,39,64,68,69,65,5,6,7,6,8
Antoñín,Granada CF,"ST, LM, RM",Spain,68,79,2700000,8000,20,Spain Primera Division,Right,Medium/Medium,Lean (170-185),3700000,52,72,65,66,67,74,42,40,50,69,77,74,73,64,65,67,60,60,52,65,37,17,64,52,64,53,16,23,15,13,8,12,11,14
Iker Losada,RC Celta de Vigo,"ST, CF",Spain,68,81,2800000,4000,18,Spain Primera Division,Right,Medium/Medium,Lean (170-185),4400000,33,77,55,67,59,74,34,28,58,70,69,73,59,68,75,70,66,50,55,74,44,46,62,55,55,48,43,15,16,8,10,7,12,10
Matheus Fernandes,FC Barcelona,CM,Brazil,68,77,2700000,37000,22,Spain Primera Division,Right,Medium/Medium,Lean (170-185),3200000,52,49,71,68,56,74,67,47,65,72,69,66,65,70,64,75,82,78,70,62,74,61,58,65,47,65,61,71,70,15,15,7,7,6
H. Abe,FC Barcelona,"LW, LM",Japan,69,82,3400000,42000,21,Spain Primera Division,Right,Medium/Medium,Lean (170-185),5400000,61,62,56,62,64,77,53,32,42,72,87,89,79,57,84,66,68,73,60,55,33,17,62,65,58,62,51,25,15,12,12,9,8,7
Kike Barja,CA Osasuna,"LM, RM",Spain,69,75,2200000,12000,23,Spain Primera Division,Right,Medium/Medium,Lean (170-185),3200000,68,71,59,67,49,67,42,41,66,70,76,70,77,60,65,63,67,63,61,58,47,33,69,65,58,55,35,25,31,6,12,12,15,8
Alberto Perea,Cádiz CF,LM,Spain,69,69,1400000,14000,29,Spain Primera Division,Right,Medium/Medium,Lean (170-185),2200000,64,64,52,62,60,71,69,75,65,73,74,74,75,66,71,66,73,63,58,75,52,23,68,62,47,67,35,29,17,13,9,8,6,6
Iñigo Vicente,Athletic Club de Bilbao,"LW, CAM",Spain,70,78,3600000,12000,22,Spain Primera Division,Right,Medium/Medium,Lean (170-185),6000000,67,66,49,71,44,73,64,32,65,72,78,75,75,64,77,60,63,57,53,60,53,45,67,70,56,68,38,44,40,7,7,11,15,15
Jon Bautista,Real Sociedad,"ST, CAM",Spain,70,75,2400000,14000,24,Spain Primera Division,Right,Medium/Medium,Lean (170-185),5200000,47,72,65,69,69,70,60,57,58,70,72,74,65,67,69,71,66,69,65,76,40,16,70,52,70,72,25,22,16,9,11,9,11,13
Rober Correa,SD Eibar,RB,Spain,70,71,1700000,13000,27,Spain Primera Division,Right,Medium/Medium,Lean (170-185),3900000,70,38,63,65,41,58,43,44,52,65,68,67,67,66,72,64,69,67,70,36,76,69,44,54,41,58,66,71,68,14,10,12,12,9
J. Jønsson,Cádiz CF,"CDM, CM",Denmark,70,70,1500000,14000,27,Spain Primera Division,Right,Medium/Medium,Lean (170-185),3500000,54,54,62,70,46,64,49,48,65,70,71,76,71,68,67,63,75,79,73,60,71,68,55,67,45,70,68,69,65,12,8,6,15,10
Gorosabel,Real Sociedad,RB,Spain,71,77,2800000,13000,23,Spain Primera Division,Right,Medium/Medium,Lean (170-185),6700000,68,38,66,67,39,60,58,33,58,68,62,67,63,70,73,46,56,66,63,41,59,73,45,35,38,54,71,71,70,8,6,10,10,15
David Costas,RC Celta de Vigo,"CB, RB",Spain,71,76,2500000,13000,25,Spain Primera Division,Right,Medium/Medium,Lean (170-185),6100000,65,42,77,73,31,59,30,59,68,73,65,63,66,63,65,46,74,61,66,44,69,76,45,50,50,66,69,72,71,10,15,10,14,6
Eugeni,SD Huesca,"CM, CAM, LM",Spain,71,74,2500000,14000,25,Spain Primera Division,Right,Medium/Medium,Lean (170-185),6600000,70,70,56,75,65,74,73,75,73,76,64,67,71,68,59,65,53,71,72,71,50,58,68,72,72,69,56,59,48,6,10,7,10,7
Juan Carlos,SD Huesca,"CM, CAM, ST",Spain,73,73,3000000,20000,29,Spain Primera Division,Right,Medium/Medium,Lean (170-185),8400000,69,73,49,76,49,74,65,70,73,75,71,63,73,71,67,58,58,72,58,72,45,60,75,76,60,75,60,59,41,8,11,14,6,8
Míchel,Real Valladolid CF,"CM, CDM",Spain,73,73,2500000,16000,31,Spain Primera Division,Right,Medium/Medium,Lean (170-185),7100000,75,64,53,83,61,72,77,74,77,80,53,42,60,75,60,66,49,47,57,72,55,60,60,78,70,66,58,52,46,12,12,10,9,7
Marc Cardona,CA Osasuna,ST,Spain,74,79,6500000,25000,24,Spain Primera Division,Right,Medium/Medium,Lean (170-185),16300000,57,77,70,68,67,75,60,52,51,76,77,75,71,73,62,75,62,63,65,67,50,24,75,58,56,66,28,17,12,8,13,11,6,8
Iván Alejo,Cádiz CF,"RM, LM",Spain,74,77,5500000,24000,25,Spain Primera Division,Right,Medium/Medium,Lean (170-185),15900000,77,73,47,75,56,78,70,68,71,75,73,80,71,69,56,70,68,61,63,73,45,39,69,68,47,61,48,39,42,9,12,14,14,10
Vadillo,RC Celta de Vigo,"RM, LM",Spain,74,75,5000000,19000,25,Spain Primera Division,Right,Medium/Medium,Lean (170-185),14100000,72,67,55,69,48,81,67,72,61,79,85,86,88,66,72,76,69,60,48,67,47,39,68,67,71,66,35,26,25,6,7,13,10,7
Álex Fernández,Cádiz CF,"CAM, CDM",Spain,74,75,4900000,25000,27,Spain Primera Division,Right,Medium/Medium,Lean (170-185),14800000,68,72,58,82,45,73,71,69,78,74,65,55,68,68,68,68,55,75,59,74,64,65,70,76,85,75,66,69,66,16,14,12,16,6
Y. Herrera,Granada CF,"CM, CDM",Venezuela,75,84,12500000,76000,22,Spain Primera Division,Right,Medium/Medium,Lean (170-185),,44,66,64,81,51,73,56,51,80,77,60,64,59,67,68,75,75,76,71,71,72,75,67,74,59,61,68,77,72,6,7,9,14,8
D. Foulquier,Granada CF,"RM, RB",France,75,75,6000000,24000,27,Spain Primera Division,Right,Medium/Medium,Lean (170-185),14700000,74,63,67,76,45,76,58,40,70,74,75,76,68,76,65,74,73,80,80,56,70,72,73,66,49,68,72,76,75,11,7,6,10,14
Sergio Álvarez,SD Eibar,"CDM, CB, CM",Spain,75,76,5500000,24000,28,Spain Primera Division,Right,Medium/Medium,Lean (170-185),14100000,54,60,57,73,59,64,59,52,74,72,61,63,69,71,57,80,70,89,73,73,76,75,64,73,41,81,70,73,69,12,13,16,16,8
Juanmi,Real Betis Balompié,"LW, ST, LM",Spain,75,75,6000000,23000,27,Spain Primera Division,Right,Medium/Medium,Lean (170-185),14700000,68,78,72,74,72,76,60,57,53,77,74,71,77,78,76,71,72,67,46,73,57,23,80,69,63,69,25,28,25,11,6,9,12,9
A. Fernández,Cádiz CF,"CM, CDM",Argentina,75,75,2600000,27000,34,Spain Primera Division,Right,Medium/Medium,Lean (170-185),7000000,70,67,65,79,57,74,68,64,78,80,64,62,67,62,76,74,63,67,68,73,76,77,70,75,62,79,66,77,68,9,13,6,16,9
Edu Expósito,SD Eibar,"CM, CDM, CAM",Spain,76,83,15000000,23000,23,Spain Primera Division,Right,Medium/Medium,Lean (170-185),24200000,56,74,46,80,36,76,34,50,78,77,62,47,61,77,68,68,47,68,53,73,58,73,71,80,70,72,67,71,52,9,15,8,6,8
Moi Gómez,Villarreal CF,"LM, CM",Spain,77,78,12500000,31000,26,Spain Primera Division,Right,Medium/Medium,Lean (170-185),22800000,77,72,54,80,65,79,82,59,75,78,69,67,76,74,75,74,64,76,54,75,52,54,75,77,59,74,62,50,37,12,7,16,7,7
Denis Suárez,RC Celta de Vigo,"LW, LM, CM",Spain,78,79,16500000,28000,26,Spain Primera Division,Right,Medium/Medium,Lean (170-185),26100000,75,71,49,79,68,82,82,70,78,81,75,75,81,82,76,74,58,66,55,73,47,66,78,81,63,75,69,59,49,10,14,10,7,7
Cristian Tello,Real Betis Balompié,"LM, RM",Spain,78,78,14000000,27000,28,Spain Primera Division,Right,Medium/Medium,Lean (170-185),22100000,75,69,47,74,75,81,82,77,70,78,88,90,79,73,80,79,71,70,61,69,48,39,76,71,56,71,55,49,42,15,12,9,7,13
Rodrygo,Real Madrid CF,"RW, LW",Brazil,79,90,38000000,90000,19,Spain Primera Division,Right,Medium/Medium,Lean (170-185),47300000,72,78,62,73,67,84,80,73,57,80,88,86,87,78,85,71,73,81,45,71,54,21,83,71,74,82,25,36,32,9,8,12,8,5
Carlos Soler,Valencia CF,"RM, LM, CM",Spain,79,84,26500000,34000,23,Spain Primera Division,Right,Medium/Medium,Lean (170-185),37000000,78,73,56,81,66,78,69,82,76,79,77,80,75,80,70,77,56,81,68,73,65,68,75,81,73,76,60,65,56,6,14,7,13,11
Joan Jordán,Sevilla FC,"CM, CDM, CAM",Spain,79,82,23000000,30000,25,Spain Primera Division,Right,Medium/Medium,Lean (170-185),33700000,70,75,47,82,59,79,83,81,81,80,62,68,67,77,61,80,56,79,73,78,80,69,69,80,69,75,67,76,54,13,12,13,12,9
João Félix,Atlético de Madrid,"CF, ST",Portugal,81,93,62500000,52000,20,Spain Primera Division,Right,Medium/Medium,Lean (170-185),72000000,73,82,69,77,80,83,81,64,67,83,79,83,85,83,80,82,79,75,64,81,69,38,84,78,68,82,30,42,35,13,12,14,13,14
Coutinho,FC Barcelona,"CAM, LW, CM",Brazil,83,83,36500000,190000,28,Spain Primera Division,Right,Medium/Medium,Lean (170-185),53300000,79,76,48,82,78,89,90,86,78,89,77,68,91,82,93,82,58,74,51,86,59,49,81,83,70,77,55,54,47,12,7,9,14,6
Fernando,Sevilla FC,"CDM, CM",Brazil,83,83,24000000,39000,32,Spain Primera Division,Right,Medium/Medium,Lean (170-185),35700000,62,54,74,83,56,71,65,53,78,78,66,66,70,81,62,76,76,82,81,68,85,85,59,74,54,78,83,83,81,7,5,9,3,5
Parejo,Villarreal CF,CM,Spain,85,85,44000000,59000,31,Spain Primera Division,Right,Medium/Medium,Lean (170-185),69300000,86,83,61,92,72,82,88,93,90,86,52,49,63,80,72,81,49,78,70,88,58,81,82,89,88,85,70,70,69,5,9,12,14,8
Molina,Elche CF,ST,Spain,58,65,400000,3000,23,Spain Primera Division,Left,Medium/Medium,Lean (170-185),432000,34,65,67,55,55,58,45,36,36,52,52,53,51,52,73,62,62,56,53,60,39,22,53,51,70,50,17,22,21,14,13,14,9,12
J. Holsgrove,RC Celta de Vigo,"CM, RM, LM",Scotland,58,72,500000,3000,20,Spain Primera Division,Left,Medium/Medium,Lean (170-185),749000,48,43,45,62,42,61,64,62,59,60,69,65,63,57,77,47,54,65,42,50,46,48,50,60,49,51,42,43,40,9,9,15,14,15
José Fontán,RC Celta de Vigo,"LB, CB",Spain,60,69,525000,2000,20,Spain Primera Division,Left,Medium/Medium,Lean (170-185),690000,46,39,46,53,29,56,29,27,51,56,66,67,58,50,65,49,64,62,55,48,58,56,49,51,36,45,60,59,64,11,8,13,13,13
Marc Baró,Cádiz CF,LB,Spain,61,69,675000,3000,20,Spain Primera Division,Left,Medium/Medium,Lean (170-185),780000,50,34,53,41,33,63,37,41,28,44,63,63,52,60,67,33,60,58,51,33,58,54,47,45,41,42,61,70,71,9,15,13,8,13
Javi López,Deportivo Alavés,LB,Spain,61,75,725000,1000,18,Spain Primera Division,Left,Medium/Medium,Lean (170-185),1300000,57,26,52,52,21,46,35,31,28,43,71,68,57,61,60,23,56,64,58,25,48,64,47,35,36,41,58,59,57,11,13,14,14,11
Miguel Baeza,RC Celta de Vigo,"CAM, LW, RW",Spain,63,72,1100000,3000,20,Spain Primera Division,Left,Medium/Medium,Lean (170-185),1300000,66,54,36,72,35,63,68,37,69,65,59,68,61,43,74,51,62,54,48,59,49,26,55,68,43,66,36,37,44,7,8,6,14,13
Álex Blanco,Valencia CF,"LM, RM",Spain,67,79,2500000,8000,21,Spain Primera Division,Left,Medium/Medium,Lean (170-185),3200000,62,57,37,66,44,67,54,45,59,68,83,79,77,62,74,66,45,61,55,54,40,42,61,62,56,64,38,32,28,6,8,12,14,14
Sergio Gómez,SD Huesca,"RM, LM",Spain,68,84,3100000,11000,19,Spain Primera Division,Left,Medium/Medium,Lean (170-185),,66,64,43,75,64,74,74,68,68,71,73,68,82,56,84,66,52,49,32,62,39,28,54,60,60,58,58,37,38,11,7,9,11,10
Guridi,Real Sociedad,CM,Spain,69,74,2000000,12000,25,Spain Primera Division,Left,Medium/Medium,Lean (170-185),3000000,44,67,43,75,38,70,45,45,72,69,64,65,64,66,73,51,44,70,61,66,48,67,61,62,43,63,53,71,53,12,8,9,11,13
Alberto Soro,Granada CF,RM,Spain,70,83,3900000,10000,21,Spain Primera Division,Left,Medium/Medium,Lean (170-185),9300000,60,64,49,69,55,67,59,57,73,69,87,79,79,65,74,66,52,69,61,61,55,32,66,69,53,62,44,47,56,12,11,9,11,13
Matheus Pereira,FC Barcelona,"CAM, RM",Brazil,70,78,3600000,52000,22,Spain Primera Division,Left,Medium/Medium,Lean (170-185),5900000,60,60,52,70,66,78,73,64,64,78,69,69,77,72,70,58,57,69,55,56,50,33,64,69,62,73,25,40,38,9,13,7,9,10
Fede Vico,Granada CF,"CAM, RM, LM",Spain,74,77,5500000,21000,25,Spain Primera Division,Left,Medium/Medium,Lean (170-185),15200000,75,68,43,77,47,77,74,65,74,76,74,71,76,65,87,64,66,62,44,67,48,53,72,75,73,66,41,56,54,9,13,12,13,13
Iñigo Pérez,CA Osasuna,"CDM, CM, LB",Spain,74,74,2800000,24000,32,Spain Primera Division,Left,Medium/Medium,Lean (170-185),7800000,76,61,62,76,59,59,80,79,77,76,62,57,68,67,66,73,76,78,70,71,70,71,57,76,49,64,69,75,73,9,8,7,16,6
Mosquera,SD Huesca,CDM,Spain,74,74,2800000,19000,32,Spain Primera Division,Left,Medium/Medium,Lean (170-185),8100000,61,58,65,73,51,65,79,70,71,71,63,34,69,71,62,61,70,83,68,62,74,74,70,73,51,71,73,72,66,10,15,8,14,10
Trincão,FC Barcelona,"RW, LW, CAM",Portugal,78,91,34000000,105000,20,Spain Primera Division,Left,Medium/Medium,Lean (170-185),53500000,69,73,66,71,66,85,84,56,67,83,81,78,83,79,67,74,63,77,71,74,53,32,74,75,67,84,35,34,32,5,9,6,15,7
Junior Firpo,FC Barcelona,"LB, LM",Spain,79,85,26000000,110000,23,Spain Primera Division,Left,Medium/Medium,Lean (170-185),34900000,80,66,74,74,55,74,65,43,69,76,83,83,63,77,63,68,77,79,74,59,76,78,76,67,38,75,72,77,77,7,7,7,14,14
Escudero,Sevilla FC,"LB, LM",Spain,80,80,18000000,31000,30,Spain Primera Division,Left,Medium/Medium,Lean (170-185),24200000,79,56,71,78,51,68,69,69,77,77,68,75,71,78,73,81,72,75,68,63,75,81,67,66,66,69,80,78,80,9,15,7,13,14
Nacho Monreal,Real Sociedad,LB,Spain,80,80,7500000,32000,34,Spain Primera Division,Left,Medium/Medium,Lean (170-185),10500000,76,55,72,77,58,73,74,52,70,77,68,67,70,82,71,74,74,67,64,61,77,81,72,66,61,76,77,83,81,7,5,9,3,5
T. Lemar,Atlético de Madrid,"LM, CAM, RM",France,81,85,37000000,54000,24,Spain Primera Division,Left,Medium/Medium,Lean (170-185),48900000,83,75,54,81,76,84,85,81,75,85,81,79,88,77,83,79,69,74,54,77,63,66,77,81,68,79,55,59,63,11,15,13,7,14
M. Ødegaard,Real Madrid CF,"CAM, CM, RM",Norway,83,89,58500000,135000,21,Spain Primera Division,Left,Medium/Medium,Lean (170-185),81000000,84,74,52,83,73,86,81,83,81,85,80,77,85,74,83,76,46,80,55,78,64,65,77,87,63,76,65,49,51,14,15,15,8,10
S. Abdulai,Getafe CF,"CDM, CM, CB",Ghana,60,70,525000,3000,21,Spain Primera Division,Right,Medium/Medium,Lean (185+),690000,46,35,63,68,39,52,43,49,65,64,64,62,61,59,65,62,67,47,56,35,66,48,44,52,55,50,48,63,59,13,10,7,11,10
J. Brunet,Granada CF,"CDM, CB",Argentina,60,69,525000,3000,22,Spain Primera Division,Right,Medium/Medium,Lean (185+),690000,65,38,65,69,39,61,44,50,62,58,59,64,55,54,54,59,57,52,50,44,63,56,39,55,54,47,59,58,67,13,5,14,6,11
Darío Poveda,Getafe CF,ST,Spain,62,71,900000,8000,23,Spain Primera Division,Right,Medium/Medium,Lean (185+),,45,67,66,57,52,62,40,51,45,64,53,51,57,59,60,63,65,48,62,59,35,14,65,57,55,54,19,22,23,12,10,6,15,11
Jordi Escobar,Valencia CF,"ST, LM",Spain,64,79,1400000,3000,18,Spain Primera Division,Right,Medium/Medium,Lean (185+),2600000,51,70,65,54,63,62,44,36,40,65,53,58,51,62,49,66,64,53,62,57,38,13,66,46,59,65,14,10,16,8,12,15,11,6
Fer Niño,Villarreal CF,ST,Spain,65,80,1700000,5000,19,Spain Primera Division,Right,Medium/Medium,Lean (185+),3300000,43,66,74,70,60,60,49,37,50,62,65,64,62,58,60,62,70,60,70,54,49,23,66,50,65,55,16,29,25,11,10,8,8,14
Chris Ramos,Real Valladolid CF,ST,Spain,66,74,1900000,6000,23,Spain Primera Division,Right,Medium/Medium,Lean (185+),2200000,36,66,69,56,59,62,44,35,41,64,72,80,64,61,33,66,76,53,73,60,35,17,63,54,65,56,31,20,21,11,10,9,8,7
