Name,Team,Position,Nationality,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Bofy type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
T. Ouwejan,Udinese Calcio,"LB, CM",Netherlands,73,78,4300000,8000,23,Italian Serie A,Left,Medium/Medium,Normal (170-185),,67,46,63,75,48,72,59,65,70,73,69,73,70,71,72,64,66,79,70,60,70,73,62,69,40,73,68,69,67,7,12,13,7,12
V. Birsa,Cagliari,"CAM, RW",Slovenia,73,73,1900000,25000,33,Italian Serie A,Left,Medium/Medium,Normal (170-185),4300000,76,62,60,78,73,76,78,78,75,80,59,61,65,65,66,84,63,60,71,80,55,49,72,73,76,71,68,52,40,3,5,5,5,3
Miguel Veloso,Hellas Verona,"CM, CDM",Portugal,77,77,4900000,28000,34,Italian Serie A,Left,Medium/Medium,Normal (170-185),7700000,82,61,67,83,70,73,83,81,85,82,49,47,66,69,75,80,68,65,71,80,71,71,65,80,73,81,55,72,70,16,7,9,8,15
R. Rodríguez,Torino F.C.,LB,Switzerland,78,78,13500000,41000,27,Italian Serie A,Left,Medium/Medium,Normal (170-185),15300000,82,58,64,76,66,74,80,82,76,76,68,74,71,74,70,78,73,75,74,72,74,80,64,68,80,80,78,78,77,14,13,14,14,11
A. Garattoni,Crotone,"RB, LB",Italy,55,65,275000,2000,22,Italian Serie A,Right,Medium/Medium,Lean (170-185),240000,51,21,44,37,26,49,42,41,33,35,62,64,62,49,62,39,58,72,53,21,53,57,42,36,37,39,49,54,57,11,14,8,13,7
N. Rovella,Genoa,CDM,Italy,58,77,500000,700,18,Italian Serie A,Right,Medium/Medium,Lean (170-185),606000,52,38,42,63,38,60,65,64,62,60,62,59,70,58,73,55,60,48,42,46,67,52,49,63,51,57,53,55,54,9,12,11,9,10
A. Ghion,U.S. Sassuolo Calcio,CDM,Italy,59,74,525000,3000,20,Italian Serie A,Right,Medium/Medium,Lean (170-185),756000,45,37,56,65,43,61,44,46,63,60,55,59,56,54,69,54,59,47,47,40,64,56,38,51,49,51,51,60,64,6,14,12,7,13
G. Di Serio,Benevento,ST,Italy,59,69,475000,1000,18,Italian Serie A,Right,Medium/Medium,Lean (170-185),460000,31,62,52,50,40,58,38,31,32,57,66,59,52,55,60,60,69,58,69,53,35,15,65,43,50,51,14,11,19,9,14,15,13,8
G. Zappa,Cagliari,RB,Italy,61,76,750000,3000,20,Italian Serie A,Right,Medium/Medium,Lean (170-185),1300000,62,23,45,51,21,57,47,31,43,58,64,68,60,56,62,39,58,66,52,31,50,55,48,37,40,42,57,59,58,14,13,12,10,15
A. Palumbo,U.C. Sampdoria,CM,Italy,61,68,650000,3000,23,Italian Serie A,Right,Medium/Medium,Lean (170-185),700000,56,32,48,67,41,61,59,65,65,69,69,64,74,52,69,56,83,74,76,63,54,46,51,59,55,63,53,55,56,10,16,13,14,8
S. Calvano,Hellas Verona,"CM, CDM",Italy,64,65,675000,6000,26,Italian Serie A,Right,Medium/Medium,Lean (170-185),984000,62,47,42,71,49,62,52,46,69,70,67,66,58,62,65,61,56,58,66,60,58,40,49,68,48,56,58,59,56,8,6,13,8,14
S. Pinna,Cagliari,RB,Italy,65,74,1500000,6000,22,Italian Serie A,Right,Medium/Medium,Lean (170-185),1500000,60,34,38,58,40,65,46,40,51,58,70,61,70,60,83,47,50,60,44,31,65,65,44,50,43,55,62,71,68,8,8,12,6,13
S. Molina,Crotone,"RM, LM, CM",Italy,65,65,725000,4000,28,Italian Serie A,Right,Medium/Medium,Lean (170-185),990000,65,38,55,67,50,68,63,45,63,68,71,76,77,55,79,67,52,80,63,46,46,31,58,59,56,60,68,34,35,12,5,15,10,10
A. Danzi,Hellas Verona,"CM, CDM",Italy,66,78,2100000,6000,21,Italian Serie A,Right,Medium/Medium,Lean (170-185),2200000,55,30,55,71,44,64,45,61,74,73,51,60,62,61,73,58,53,58,50,49,69,61,58,71,48,50,61,60,62,8,9,12,7,6
N. Estévez,Spezia,"CM, RM, CDM",Argentina,66,71,1300000,5000,24,Italian Serie A,Right,Medium/Medium,Lean (170-185),1600000,71,67,57,68,59,64,70,73,64,72,68,69,71,64,66,65,70,72,60,56,70,62,63,61,64,64,63,66,60,14,12,9,12,10
C. Capone,Atalanta,"LW, CF",Italy,66,81,2100000,11000,21,Italian Serie A,Right,Medium/Medium,Lean (170-185),3300000,60,60,38,63,49,74,64,48,48,72,68,72,76,61,70,61,47,76,45,56,33,18,58,67,61,62,22,14,17,14,8,13,9,11
J. Asoro,Genoa,"ST, RM",Sweden,66,76,1900000,7000,21,Italian Serie A,Right,Medium/Medium,Lean (170-185),,52,64,56,56,55,74,51,39,48,68,90,86,78,65,78,66,59,66,59,55,42,18,64,57,60,55,14,17,20,8,11,12,11,11
E. Salcedo,Inter,"CF, ST",Italy,67,83,2600000,11000,18,Italian Serie A,Right,Medium/Medium,Lean (170-185),3600000,58,63,58,64,53,76,52,38,51,72,76,77,63,57,80,62,54,58,51,64,35,19,65,55,63,51,14,18,20,9,8,13,9,8
G. Maggiore,Spezia,CM,Italy,67,78,2300000,5000,22,Italian Serie A,Right,Medium/Medium,Lean (170-185),2600000,43,50,52,72,48,64,55,42,68,67,61,61,62,71,66,63,64,74,65,59,65,69,58,68,53,67,55,65,63,6,8,9,8,6
N. Molina,Udinese Calcio,"RB, RWB",Argentina,67,77,2200000,5000,22,Italian Serie A,Right,Medium/Medium,Lean (170-185),2200000,65,24,47,64,30,60,52,32,58,64,79,69,72,63,74,53,75,78,65,38,60,70,56,50,38,63,60,65,58,12,13,8,5,10
E. Gyasi,Spezia,"RW, ST",Ghana,67,68,1200000,7000,26,Italian Serie A,Right,Medium/Medium,Lean (170-185),1700000,64,60,49,67,50,73,59,39,49,73,80,75,75,59,76,63,58,69,69,58,51,17,57,61,61,62,25,11,11,8,13,14,12,6
M. Vulic,Crotone,CM,Serbia,68,73,1800000,5000,23,Italian Serie A,Right,Medium/Medium,Lean (170-185),2300000,64,61,59,76,39,68,47,68,69,70,63,64,52,67,68,69,69,69,56,65,52,55,70,65,49,64,50,61,59,11,7,5,6,9
Gonzalo Villar,Roma,"CM, CDM",Spain,68,79,2700000,6000,22,Italian Serie A,Right,Medium/Medium,Lean (170-185),2900000,56,54,45,75,49,69,64,61,72,75,65,70,69,64,71,63,56,75,59,58,61,56,56,71,53,64,58,50,52,12,11,13,8,6
S. Kiyine,Lazio,"CM, LM, RM",Morocco,68,79,2700000,17000,22,Italian Serie A,Right,Medium/Medium,Lean (170-185),2900000,62,52,62,70,48,78,60,49,67,76,69,75,75,65,69,63,56,71,56,65,54,65,62,64,52,60,60,67,66,8,8,12,15,8
F. Cassata,Genoa,CM,Italy,68,77,2700000,6000,22,Italian Serie A,Right,Medium/Medium,Lean (170-185),2800000,62,36,29,74,38,70,52,58,70,75,65,59,65,72,60,55,36,66,48,71,79,47,57,69,40,57,62,59,50,10,7,5,7,10
G. Crociata,Crotone,"CAM, CM, CF",Italy,68,77,2700000,5000,22,Italian Serie A,Right,Medium/Medium,Lean (170-185),2800000,65,50,54,68,62,72,67,63,62,72,74,73,77,68,75,62,60,62,58,60,50,29,67,68,60,59,31,29,28,15,10,6,7,9
P. Dziczek,Lazio,CDM,Poland,68,77,2600000,15000,22,Italian Serie A,Right,Medium/Medium,Lean (170-185),2500000,43,43,63,69,31,63,40,40,67,66,62,64,68,64,74,47,81,89,66,55,66,68,63,64,42,64,61,63,61,10,8,12,11,15
M. Ricci,Spezia,CM,Italy,69,71,1700000,8000,26,Italian Serie A,Right,Medium/Medium,Lean (170-185),2300000,59,50,39,72,42,67,54,55,70,68,75,70,79,68,84,70,56,76,52,66,71,55,72,70,64,65,49,63,50,15,8,15,9,8
M. Scozzarella,Parma,"CM, CDM",Italy,69,69,1100000,14000,32,Italian Serie A,Right,Medium/Medium,Lean (170-185),1400000,76,59,49,71,67,68,73,71,70,73,79,78,88,66,83,54,58,71,49,69,72,66,65,73,70,69,59,49,46,7,9,8,12,10
N. Haas,Atalanta,"CM, CDM",Switzerland,70,73,2200000,22000,24,Italian Serie A,Right,Medium/Medium,Lean (170-185),3900000,64,52,59,75,50,69,60,57,72,71,75,79,84,69,82,67,67,76,62,64,66,61,59,72,55,66,64,61,61,10,15,7,6,9
L. Venuti,Fiorentina,"RB, LB",Italy,70,75,2200000,22000,25,Italian Serie A,Right,Medium/Medium,Lean (170-185),3700000,68,24,56,63,34,60,45,26,49,65,74,71,68,65,75,28,74,75,48,25,59,69,36,20,22,63,63,69,69,8,6,8,8,12
Ryder Matos,Udinese Calcio,"RW, ST, LW",Brazil,70,70,1700000,11000,27,Italian Serie A,Right,Medium/Medium,Lean (170-185),3400000,60,65,62,68,62,76,64,60,52,77,74,74,76,63,74,68,84,71,64,64,54,24,72,58,57,68,40,28,26,12,7,7,7,11
A. Benali,Crotone,"CM, CDM",Libya,71,71,1900000,9000,28,Italian Serie A,Right,Medium/Medium,Lean (170-185),4300000,59,58,39,75,58,78,58,65,72,76,83,73,93,72,88,64,58,77,61,65,51,56,72,73,69,71,31,48,56,8,8,5,9,13
M. Barrow,Bologna,ST,Gambia,72,83,5500000,27000,21,Italian Serie A,Right,Medium/Medium,Lean (170-185),,45,76,63,66,60,74,50,36,40,71,79,84,73,70,55,70,53,49,66,64,40,20,75,55,58,67,45,20,16,8,6,14,14,12
E. Elmas,Napoli,CM,North Macedonia,72,84,5500000,28000,20,Italian Serie A,Right,Medium/Medium,Lean (170-185),10500000,64,64,58,76,56,77,61,54,74,76,71,63,75,68,69,79,49,69,64,75,77,48,66,73,58,70,56,66,60,8,5,14,6,15
A. Grassi,Parma,CM,Italy,73,77,4200000,24000,25,Italian Serie A,Right,Medium/Medium,Lean (170-185),9400000,65,58,64,77,60,75,64,58,75,77,67,63,65,72,67,70,56,64,59,67,68,72,69,73,64,66,64,69,63,12,6,15,8,8
J. Toljan,U.S. Sassuolo Calcio,"RB, LB",Germany,73,76,3700000,33000,25,Italian Serie A,Right,Medium/Medium,Lean (170-185),,75,39,49,70,41,68,39,32,63,71,87,86,73,67,70,49,80,72,65,38,62,68,56,48,39,58,63,72,71,10,13,10,11,12
A. Tameze,Hellas Verona,"CM, CDM",France,73,76,4000000,21000,26,Italian Serie A,Right,Medium/Medium,Lean (170-185),9200000,58,60,71,76,35,73,55,43,70,78,66,67,73,73,70,69,70,79,73,60,69,74,71,72,54,75,67,76,75,13,16,14,15,14
D. Cataldi,Lazio,"CM, CDM",Italy,73,76,4000000,38000,25,Italian Serie A,Right,Medium/Medium,Lean (170-185),8700000,70,66,60,79,65,72,79,80,76,77,69,64,71,70,75,80,56,63,61,78,74,71,67,73,52,68,67,69,68,7,10,11,12,9
V. Verre,U.C. Sampdoria,"CAM, CF, CM",Italy,74,77,5500000,17000,26,Italian Serie A,Right,Medium/Medium,Lean (170-185),13100000,70,74,66,75,70,74,72,72,70,77,71,66,72,76,75,75,70,72,62,72,66,64,75,73,75,72,65,65,65,5,13,9,8,11
D. Lazovi?,Hellas Verona,"LM, RM",Serbia,76,76,7500000,27000,29,Italian Serie A,Right,Medium/Medium,Lean (170-185),13500000,76,67,54,73,70,78,66,74,68,78,82,88,77,68,74,76,44,82,39,72,67,60,72,68,49,68,62,64,62,14,10,11,11,9
A. Young,Inter,"LM, RM, RB",England,77,77,4900000,79000,34,Italian Serie A,Right,Medium/Medium,Lean (170-185),7400000,78,65,62,75,74,78,85,75,64,77,72,67,71,77,76,74,58,68,62,63,85,77,71,73,60,73,74,75,73,16,10,15,16,15
M. Locatelli,U.S. Sassuolo Calcio,"CDM, CM",Italy,78,84,21000000,27000,22,Italian Serie A,Right,Medium/Medium,Lean (170-185),24700000,72,54,68,79,64,75,66,60,77,79,56,58,65,73,56,76,57,72,68,75,70,79,57,77,60,68,78,78,75,11,12,11,10,15
M. De Sciglio,Juventus,"RB, LB",Italy,78,78,13500000,64000,27,Italian Serie A,Right,Medium/Medium,Lean (170-185),14900000,78,33,68,74,41,74,75,39,68,75,72,75,78,72,77,67,77,77,65,51,74,76,64,60,49,72,79,78,78,5,3,5,5,3
H. Çalhano?lu,AC Milan,"LW, CM",Turkey,79,79,19000000,48000,26,Italian Serie A,Right,Medium/Medium,Lean (170-185),23000000,81,65,53,83,77,85,92,86,80,86,69,62,76,78,77,86,45,71,51,88,57,61,75,80,71,78,62,56,56,9,14,11,6,10
P. Zieli?ski,Napoli,"CM, LM",Poland,80,83,27500000,69000,26,Italian Serie A,Right,Medium/Medium,Lean (170-185),32000000,77,68,52,84,75,85,80,65,80,85,77,81,78,76,76,76,52,71,56,82,56,75,77,83,51,75,69,72,71,12,9,12,11,6
Luis Alberto,Lazio,"CAM, CM, CF",Spain,85,86,62000000,100000,27,Italian Serie A,Right,Medium/Medium,Lean (170-185),78100000,76,77,49,90,76,86,86,81,89,88,76,72,81,80,74,77,53,75,64,76,29,55,80,88,56,78,58,68,45,6,8,6,12,11
J. Evan's Allan,Crotone,LM,France,51,60,130000,1000,21,Italian Serie A,Left,Medium/Medium,Lean (170-185),120000,49,28,48,59,33,52,42,38,52,39,62,63,59,47,51,52,55,55,42,38,51,43,48,43,48,40,42,39,52,7,14,7,8,9
R. Calafiori,Roma,LB,Italy,61,78,800000,750,18,Italian Serie A,Left,Medium/Medium,Lean (170-185),1100000,65,28,56,34,33,65,43,36,34,60,64,59,52,61,59,30,59,57,65,29,58,60,53,37,49,45,51,65,67,9,11,5,6,11
L. Vitale,Hellas Verona,"LM, LB",Italy,69,69,1100000,12000,32,Italian Serie A,Left,Medium/Medium,Lean (170-185),1500000,76,52,58,68,66,64,70,70,65,70,79,76,79,63,85,71,80,79,64,70,54,63,62,68,67,67,62,60,65,13,7,13,10,14
Dalbert,Inter,"LM, LB",Brazil,73,73,3300000,60000,26,Italian Serie A,Left,Medium/Medium,Lean (170-185),7100000,76,50,60,72,52,76,68,47,68,74,90,89,80,62,67,72,57,78,63,60,78,68,68,60,42,70,68,74,72,7,11,7,9,9
N. Murru,Torino F.C.,LB,Italy,73,78,4200000,14000,25,Italian Serie A,Left,Medium/Medium,Lean (170-185),,72,30,63,68,39,68,54,39,61,70,71,71,68,70,71,57,73,72,61,40,72,70,53,44,47,69,71,74,72,5,5,5,5,5
I. Bennacer,AC Milan,"CDM, CM",Algeria,75,82,10500000,26000,22,Italian Serie A,Left,Medium/Medium,Lean (170-185),16200000,68,60,62,79,64,78,70,71,76,78,72,70,84,74,84,72,78,78,58,70,74,72,60,72,68,76,70,72,69,9,12,10,16,15
D. Berardi,U.S. Sassuolo Calcio,"RM, RW",Italy,80,81,25000000,39000,25,Italian Serie A,Left,Medium/Medium,Lean (170-185),31100000,75,79,62,82,78,81,76,74,79,85,79,77,87,77,73,83,65,69,60,80,85,26,79,80,76,78,42,30,30,5,6,5,5,6
L. Markovi?,Crotone,ST,Serbia,55,71,325000,2000,20,Italian Serie A,Right,Medium/Medium,Lean (185+),437000,30,62,58,44,43,43,42,28,30,48,52,60,56,51,44,49,65,55,79,55,43,19,58,42,61,44,18,19,10,10,14,14,12,14
M. Palumbo,Udinese Calcio,CM,Norway,56,76,400000,950,18,Italian Serie A,Left,Medium/Medium,Lean (185+),504000,41,42,47,63,42,58,59,43,53,64,65,67,68,62,72,58,69,46,32,53,42,37,43,64,39,39,48,36,38,9,10,9,6,13
K. Askildsen,U.C. Sampdoria,CM,Norway,57,77,450000,2000,19,Italian Serie A,Right,Medium/Medium,Lean (185+),616000,46,40,53,61,42,59,52,39,58,62,64,61,58,55,61,49,62,62,53,43,52,56,43,55,41,56,53,56,56,9,12,7,10,8
A. Carboni,Cagliari,"CB, LB",Italy,58,73,450000,2000,19,Italian Serie A,Left,Medium/Medium,Lean (185+),606000,44,21,53,51,27,42,29,33,45,49,53,54,50,51,55,41,67,46,62,26,56,61,29,32,37,42,59,63,60,8,13,12,12,9
V. Pinto,Spezia,ST,Italy,59,74,550000,2000,19,Italian Serie A,Right,Medium/Medium,Lean (185+),788000,24,62,60,44,42,61,38,22,25,59,62,66,52,59,57,59,61,56,59,48,66,11,59,45,62,58,12,18,15,9,5,9,9,14
D. Voki?,Benevento,"CDM, CAM",Slovenia,60,67,450000,2000,24,Italian Serie A,Right,Medium/Medium,Lean (185+),550000,48,43,45,67,46,59,49,41,61,61,59,61,63,55,61,52,58,58,68,39,57,52,61,61,48,59,57,56,55,8,11,14,6,11
I. Ili?,Hellas Verona,CM,Serbia,61,76,775000,2000,19,Italian Serie A,Left,Medium/Medium,Lean (185+),1300000,46,50,41,64,48,62,53,52,62,65,71,64,68,58,66,71,61,62,71,62,61,51,58,63,51,57,46,54,48,10,10,8,11,14
J. Da Riva,Atalanta,CM,Italy,61,74,775000,5000,19,Italian Serie A,Right,Medium/Medium,Lean (185+),1100000,50,48,57,67,42,63,52,49,64,66,53,54,49,54,47,61,55,58,64,50,55,52,57,62,45,51,48,53,49,14,14,10,8,6
N. Zanellato,Crotone,CM,Italy,61,72,725000,2000,22,Italian Serie A,Right,Medium/Medium,Lean (185+),850000,59,32,60,69,43,69,67,64,65,69,65,56,69,59,62,61,52,48,57,62,40,52,52,54,59,55,42,61,58,10,11,12,6,8
L. Coccolo,Juventus,LB,Italy,62,72,850000,9000,22,Italian Serie A,Left,Medium/Medium,Lean (185+),833000,50,32,57,41,28,58,34,38,40,58,55,55,59,59,55,35,56,60,65,34,56,61,51,39,48,42,71,70,70,6,11,14,8,7
F. Melegoni,Genoa,CM,Italy,62,74,975000,6000,21,Italian Serie A,Right,Medium/Medium,Lean (185+),,59,49,49,68,50,60,59,57,68,65,61,52,66,60,70,66,47,60,51,47,49,47,55,69,64,59,57,58,58,12,13,6,7,7
A. Buongiorno,Torino F.C.,"LB, CB",Italy,63,75,1100000,5000,21,Italian Serie A,Left,Medium/Medium,Lean (185+),1100000,55,33,62,56,46,51,52,43,47,60,54,63,52,64,48,60,66,64,70,47,60,61,37,50,49,55,63,62,62,13,11,7,11,12
A. Deiola,Cagliari,CM,Italy,63,68,725000,6000,24,Italian Serie A,Right,Medium/Medium,Lean (185+),891000,48,58,52,68,68,60,52,42,64,66,62,60,52,60,33,73,58,58,72,68,74,55,66,60,34,56,64,65,55,13,10,9,12,8
E. Lanini,Parma,ST,Italy,63,66,625000,7000,26,Italian Serie A,Right,Medium/Medium,Lean (185+),891000,41,68,56,51,68,64,67,59,31,66,64,68,66,60,55,64,71,68,67,59,27,11,64,58,59,64,21,20,14,13,12,7,15,6
L. Vignali,Spezia,"RB, CM",Italy,66,72,1300000,4000,24,Italian Serie A,Right,Medium/Medium,Lean (185+),1600000,64,52,62,65,54,65,57,50,63,65,66,74,61,62,65,61,65,70,60,62,61,62,59,63,57,61,64,62,61,11,7,8,13,9
J. Valencia,Bologna,"CM, CAM",Colombia,67,77,2300000,9000,22,Italian Serie A,Right,Medium/Medium,Lean (185+),2400000,70,40,50,74,58,72,70,64,68,74,58,63,64,60,64,72,59,71,65,70,58,56,56,64,60,64,56,58,58,12,8,12,6,10
A. Pinamonti,Inter,ST,Italy,68,81,3000000,24000,21,Italian Serie A,Right,Medium/Medium,Lean (185+),3900000,40,73,70,53,72,64,43,47,36,74,64,60,62,67,64,68,64,60,66,67,52,16,70,45,69,60,15,19,19,14,10,15,7,11
A. Reca,Atalanta,"LM, LB",Poland,69,72,1800000,21000,25,Italian Serie A,Left,Medium/Medium,Lean (185+),2300000,67,56,62,64,48,72,51,45,60,70,79,78,63,58,52,60,83,67,67,54,55,60,70,67,62,62,60,64,62,8,12,13,10,10
L. Antei,Benevento,"CB, RB",Italy,69,70,1300000,8000,28,Italian Serie A,Right,Medium/Medium,Lean (185+),1900000,25,16,69,52,20,40,46,26,53,55,49,45,47,69,41,39,70,56,72,36,76,68,23,30,47,62,70,75,73,14,11,10,11,11
F. Peluso,U.S. Sassuolo Calcio,"CB, LB",Italy,71,71,325000,13000,36,Italian Serie A,Left,Medium/Medium,Lean (185+),808000,68,41,76,62,31,59,69,47,62,60,49,49,55,69,46,65,67,59,72,57,67,73,50,38,48,71,74,74,74,9,5,4,6,4
T. Tomiyasu,Bologna,"RB, CB",Japan,72,83,5000000,14000,21,Italian Serie A,Right,Medium/Medium,Lean (185+),9800000,62,29,68,69,30,68,48,37,66,71,71,66,70,71,70,42,68,72,77,28,73,70,38,59,37,59,72,74,73,9,14,6,5,11
M. Dijks,Bologna,"LB, LM",Netherlands,72,73,2500000,20000,27,Italian Serie A,Left,Medium/Medium,Lean (185+),5800000,72,30,68,71,39,68,64,42,69,68,65,73,47,73,42,61,32,65,88,36,78,70,61,52,44,73,71,74,70,11,9,12,13,13
I. Mbaye,Bologna,"RB, LB",Senegal,73,76,3700000,22000,25,Italian Serie A,Right,Medium/Medium,Lean (185+),8300000,70,35,66,69,50,68,68,55,64,68,67,68,69,67,65,69,52,72,64,56,75,71,60,50,49,65,72,74,74,15,7,6,10,9
M. Pessina,Atalanta,"CM, CF",Italy,74,81,8500000,35000,23,Italian Serie A,Left,Medium/Medium,Lean (185+),15200000,61,71,60,78,48,75,52,45,74,77,66,65,69,74,61,63,59,77,53,60,67,65,76,71,56,64,66,64,62,13,9,7,13,7
Hernani,Parma,"CDM, CM",Brazil,75,79,7000000,27000,26,Italian Serie A,Right,Medium/Medium,Lean (185+),14100000,53,63,66,75,59,73,63,78,74,74,66,64,64,73,53,78,61,67,68,77,79,77,69,67,72,69,73,76,70,9,13,13,11,7
A. Ekdal,U.C. Sampdoria,"CM, CDM",Sweden,75,75,5500000,19000,30,Italian Serie A,Right,Medium/Medium,Lean (185+),10800000,70,60,62,80,66,74,74,70,78,79,50,44,59,74,58,72,63,71,71,69,83,72,70,75,68,76,74,72,64,5,5,5,5,5
M. Badelj,Genoa,"CDM, CM",Croatia,76,76,5000000,16000,31,Italian Serie A,Right,Medium/Medium,Lean (185+),10800000,69,54,66,80,66,72,64,58,79,77,53,51,65,70,64,72,54,69,68,74,76,76,62,77,68,72,74,76,72,8,9,14,15,6
Pedro Obiang,U.S. Sassuolo Calcio,"CDM, CM",Equatorial Guinea,76,77,7000000,29000,28,Italian Serie A,Right,Medium/Medium,Lean (185+),13300000,68,50,70,77,60,74,56,62,79,76,58,57,63,69,63,74,72,72,72,65,71,76,60,78,59,76,72,78,77,9,7,7,6,7
B. Cristante,Roma,"CDM, CM, CAM",Italy,78,82,18000000,18000,25,Italian Serie A,Right,Medium/Medium,Lean (185+),21300000,70,68,76,81,70,76,68,62,78,80,58,53,62,76,54,80,56,77,75,77,76,74,76,74,58,74,74,77,74,3,5,3,3,5
L. Spinazzola,Roma,"LM, RB, LB",Italy,78,78,15000000,20000,27,Italian Serie A,Right,Medium/Medium,Lean (185+),18700000,82,60,66,78,59,80,62,41,72,80,75,81,76,76,61,68,76,87,65,68,68,76,74,72,59,76,76,77,77,11,13,12,15,14
R. Bentancur,Juventus,CM,Uruguay,79,85,27500000,67000,23,Italian Serie A,Right,Medium/Medium,Lean (185+),31500000,77,52,62,85,60,84,68,68,79,85,68,76,68,78,68,65,73,87,64,62,78,71,64,76,64,80,76,76,71,8,7,14,14,12
A. Rabiot,Juventus,"CM, CDM",France,81,82,30500000,83000,25,Italian Serie A,Left,Medium/Medium,Lean (185+),36200000,70,69,77,84,72,78,73,59,79,84,69,74,75,83,72,80,73,77,82,79,76,80,76,80,67,81,70,81,75,9,12,9,7,15
A. Milik,Napoli,ST,Poland,81,84,34000000,81000,26,Italian Serie A,Left,Medium/Medium,Lean (185+),39900000,58,88,80,66,78,76,74,84,62,81,65,70,66,77,63,86,63,67,79,82,67,36,85,60,79,78,35,34,32,9,16,16,15,6
Fabián,Napoli,CM,Spain,82,88,48000000,70000,24,Italian Serie A,Left,Medium/Medium,Lean (185+),57000000,72,79,67,81,67,85,75,59,81,85,67,60,71,83,66,75,46,75,67,83,68,77,82,84,67,77,70,78,75,16,11,7,13,13
E. Džeko,Roma,ST,Bosnia and Herzegovina,83,83,17500000,32000,34,Italian Serie A,Right,Medium/Medium,Lean (185+),23000000,63,88,83,77,77,76,65,54,72,85,61,58,56,83,36,86,64,70,81,79,58,50,89,75,67,83,58,28,16,9,11,13,15,15
J. Ili?i?,Atalanta,"CF, ST",Slovenia,84,84,34000000,90000,32,Italian Serie A,Left,Medium/Medium,Lean (185+),42500000,82,85,58,86,83,88,85,85,74,88,71,69,71,84,66,88,34,69,74,89,58,46,85,87,78,80,53,32,26,13,13,8,12,6
C. Pastina,Benevento,"CB, LB",Italy,54,68,240000,1000,19,Italian Serie A,Left,Medium/Medium,Normal (185+),340000,40,18,53,50,27,41,32,29,44,47,50,53,49,45,54,40,61,42,63,21,58,51,30,38,36,47,52,57,55,9,9,13,13,9
M. Adopo,Torino F.C.,"CM, CDM",France,58,71,475000,4000,19,Italian Serie A,Right,Medium/Medium,Stocky (185+),558000,48,37,57,68,49,59,44,50,64,59,63,66,62,56,50,70,57,53,70,50,64,50,56,53,49,45,48,53,59,12,12,9,11,14
D. Maldini,AC Milan,CAM,Italy,59,79,625000,2000,18,Italian Serie A,Right,Medium/Medium,Normal (185+),878000,52,48,48,66,48,60,60,60,58,62,67,69,65,56,66,60,54,47,53,50,46,34,54,56,52,55,30,44,40,12,12,14,13,14
A. Bordin,Spezia,CM,Italy,59,70,500000,2000,21,Italian Serie A,Right,Medium/Medium,Stocky (170-185),550000,44,44,48,67,47,60,55,61,65,64,55,65,65,58,69,55,56,41,47,56,59,45,49,65,61,58,55,52,57,9,7,11,14,13
M. Juwara,Bologna,ST,Gambia,60,78,625000,2000,18,Italian Serie A,Left,Medium/Medium,Lean (170-),1000000,37,65,55,52,48,62,39,32,30,62,68,62,67,63,71,64,56,46,35,54,39,14,63,49,61,52,18,18,13,13,10,9,10,5
Kaique Rocha,U.C. Sampdoria,RB,Brazil,60,77,600000,1000,19,Italian Serie A,Right,Medium/Medium,Normal (185+),970000,50,36,57,37,34,63,41,34,30,42,60,63,53,54,35,35,64,64,86,30,63,63,42,36,47,42,55,65,67,9,6,15,11,14
L. Ranieri,Fiorentina,"CB, LB",Italy,61,75,750000,5000,21,Italian Serie A,Left,Medium/Medium,Normal (185+),1200000,49,31,64,38,35,68,38,41,36,47,55,61,59,57,73,33,60,49,48,34,64,65,50,39,44,50,59,71,69,14,8,7,8,9
F. Valietti,Genoa,RB,Italy,63,76,1100000,2000,21,Italian Serie A,Right,Medium/Medium,Normal (185+),1600000,60,30,60,44,38,69,45,40,52,45,71,70,62,55,69,40,60,72,61,35,63,56,50,42,42,48,56,66,68,14,13,14,11,9
L. Agoume,Inter,CM,France,63,82,1200000,5000,18,Italian Serie A,Right,Medium/Medium,Normal (185+),1700000,47,51,55,67,43,65,48,42,59,68,65,58,66,60,60,59,57,58,66,58,56,53,66,69,51,67,46,54,44,7,12,11,12,15
G. Frabotta,Juventus,LB,Italy,64,73,1300000,9000,21,Italian Serie A,Left,Medium/Medium,Normal (185+),1200000,65,51,43,60,33,70,31,43,39,60,63,57,58,66,57,39,53,49,54,53,59,56,55,61,43,49,63,67,73,8,6,14,12,8
Igor,Fiorentina,"CB, LB",Brazil,64,75,1200000,8000,22,Italian Serie A,Left,Medium/Medium,Normal (185+),1300000,24,22,57,62,27,40,32,25,52,50,67,68,66,55,66,44,70,65,78,36,63,61,48,56,28,62,66,67,66,7,11,9,15,14
