Name,Team,Position,Nationality,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Bofy type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
J. Steele,Brighton & Hove Albion,GK,England,67,67,700000,13000,29,English Premier League,Right,Medium/Medium,Normal (185+),1000000,11,15,28,53,12,12,19,15,45,36,34,36,36,58,44,53,56,29,55,12,39,11,13,40,24,52,10,18,14,68,66,70,67,67
M. Grün,Borussia Mönchengladbach,GK,Germany,67,67,325000,9000,33,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),680000,16,16,12,27,20,11,10,13,26,15,51,50,49,67,42,48,73,38,76,12,44,15,11,39,16,30,12,14,13,68,66,64,67,65
S. Moore,Sheffield United,GK,England,67,67,675000,9000,30,English Premier League,Right,Medium/Medium,Normal (185+),998000,14,13,20,24,14,14,14,12,11,34,50,48,58,64,39,53,46,36,60,19,34,23,13,31,11,42,15,13,18,66,68,71,64,67
J. Busk,1. FC Union Berlin,GK,Denmark,67,71,1100000,7000,26,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1400000,11,10,10,24,18,15,12,12,22,15,45,42,30,66,56,49,56,33,64,14,20,29,12,58,12,26,14,12,14,69,62,65,65,70
E. Jakupovi?,Leicester City,GK,Switzerland,66,66,90000,9000,35,English Premier League,Right,Medium/Medium,Normal (185+),323000,11,12,12,39,15,11,11,14,34,22,29,31,37,59,45,48,66,31,60,11,45,24,11,52,22,62,14,12,11,66,66,64,66,65
D. Martin,West Ham United,GK,England,66,66,150000,8000,34,English Premier League,Right,Medium/Medium,Normal (185+),523000,18,15,18,33,14,16,13,19,27,30,42,36,59,66,40,50,60,38,70,14,28,15,13,44,15,60,15,12,12,66,62,66,66,65
J. Grahl,VfB Stuttgart,GK,Germany,66,66,450000,5000,31,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),765000,19,12,13,22,11,12,11,10,20,23,41,48,44,64,43,44,58,39,79,13,33,23,13,32,21,55,20,13,12,70,60,58,63,70
A. Donnarumma,AC Milan,GK,Italy,66,66,575000,8000,29,Italian Serie A,Right,Medium/Medium,Normal (185+),765000,13,10,10,11,11,19,16,12,11,23,13,22,30,62,35,38,54,19,75,13,17,10,10,33,21,63,18,19,11,70,62,51,59,74
M. Carnesecchi,Atalanta,GK,Italy,66,82,2000000,6000,20,Italian Serie A,Right,Medium/Medium,Normal (185+),2800000,11,8,20,35,6,14,11,12,29,19,24,39,40,59,25,44,40,28,55,7,21,11,8,32,17,40,12,13,12,65,66,58,66,70
M. Langer,FC Schalke 04,GK,Austria,65,65,80000,3000,35,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),255000,13,14,14,29,11,11,12,12,25,21,31,32,22,62,34,45,50,32,83,13,35,15,15,44,13,41,19,12,13,64,62,60,67,65
S. Henderson,Crystal Palace,GK,Republic of Ireland,65,65,350000,9000,32,English Premier League,Right,Medium/Medium,Normal (185+),618000,19,15,19,28,17,17,11,15,34,18,46,34,47,68,41,53,62,34,62,16,33,16,6,45,18,42,22,15,13,66,62,70,64,62
F. Alastra,Parma,GK,Italy,65,76,1400000,5000,22,Italian Serie A,Right,Medium/Medium,Normal (185+),1500000,11,14,15,41,19,14,16,15,37,28,55,50,50,59,41,50,56,30,56,17,25,22,17,22,21,51,15,15,18,65,63,66,62,69
D. Petkovi?,Angers SCO,GK,Montenegro,65,68,700000,5000,27,French Ligue 1,Right,Medium/Medium,Normal (185+),986000,13,5,10,29,6,8,10,11,26,13,39,44,34,53,21,47,34,20,73,6,21,6,6,25,19,54,9,12,10,66,63,63,66,67
S. Cibois,Stade Brestois 29,GK,France,65,73,1400000,3000,22,French Ligue 1,Right,Medium/Medium,Normal (185+),1400000,11,8,10,28,9,11,14,10,23,25,36,30,32,58,54,50,59,28,65,10,20,15,10,30,15,48,8,11,10,65,62,66,61,69
J. Bond,West Bromwich Albion,GK,England,64,67,575000,12000,27,English Premier League,Right,Medium/Medium,Normal (185+),830000,11,13,13,33,14,11,14,13,45,19,54,42,56,61,55,46,71,38,64,15,37,23,13,43,17,67,14,14,17,65,61,61,62,64
L. Zima,Genoa,GK,Czech Republic,64,67,600000,3000,26,Italian Serie A,Right,Medium/Medium,Normal (185+),750000,12,12,15,30,14,18,17,12,22,24,44,42,34,62,36,46,65,36,79,14,23,21,19,24,23,26,10,13,13,66,61,61,63,62
N. Contini,Napoli,GK,Ukraine,64,72,1100000,7000,24,Italian Serie A,Right,Medium/Medium,Normal (185+),950000,17,15,19,26,12,15,18,18,21,20,47,49,39,62,51,43,59,21,58,20,20,19,17,18,26,44,5,14,19,64,63,57,61,65
Robert Sanchez,Brighton & Hove Albion,GK,Spain,64,75,1100000,7000,22,English Premier League,Right,Medium/Medium,Normal (185+),1300000,12,14,15,41,15,15,12,14,34,37,45,41,31,54,35,48,66,21,66,16,27,8,7,40,15,55,18,13,15,64,62,64,63,66
L. Dias,Nîmes Olympique,GK,France,64,72,1100000,3000,21,French Ligue 1,Right,Medium/Medium,Normal (185+),1200000,14,5,11,26,7,5,13,10,19,18,17,18,36,56,49,44,64,25,43,6,20,12,8,34,11,37,11,13,11,65,63,59,63,64
M. Bu?ka,Paris Saint-Germain,GK,Poland,64,77,1200000,7000,20,French Ligue 1,Right,Medium/Medium,Normal (185+),1800000,12,8,10,28,5,7,13,14,27,13,28,25,42,58,28,47,43,20,70,7,25,11,8,38,18,42,15,10,14,65,61,62,60,69
A. Racioppi,Olympique Lyonnais,GK,Switzerland,64,78,1300000,6000,21,French Ligue 1,Right,Medium/Medium,Normal (185+),2100000,12,7,12,19,5,7,10,14,24,15,31,28,39,58,31,47,46,20,40,6,24,9,6,32,19,43,11,14,12,63,64,62,60,66
N. Rehnen,DSC Arminia Bielefeld,GK,Germany,63,73,925000,3000,23,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),950000,17,19,9,26,12,11,18,18,19,21,33,39,38,54,40,45,54,23,57,14,19,8,5,29,16,22,17,9,8,65,59,60,63,64
S. Perisan,Udinese Calcio,GK,Italy,63,72,925000,2000,22,Italian Serie A,Right,Medium/Medium,Normal (185+),900000,12,20,14,22,11,11,13,11,19,24,47,45,34,57,48,42,54,37,62,20,24,21,14,12,25,49,13,14,16,68,59,56,58,65
F. Dahmen,1. FSV Mainz 05,GK,Germany,63,73,925000,3000,22,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),950000,14,8,12,16,5,12,13,12,17,18,44,40,39,63,39,44,69,25,45,6,17,9,4,27,11,31,18,12,11,65,60,59,60,65
Altube,Real Madrid CF,GK,Spain,63,80,1100000,11000,20,Spain Primera Division,Right,Medium/Medium,Normal (185+),1800000,11,8,14,27,6,12,14,14,29,14,17,15,29,63,37,47,53,25,59,8,25,8,5,32,12,33,6,14,14,63,58,63,59,65
P. Bonet,Stade Rennais FC,GK,Congo DR,63,76,950000,500,17,French Ligue 1,Right,Medium/Medium,Normal (185+),1300000,10,8,12,18,7,9,12,14,23,16,15,19,36,58,26,44,32,22,66,9,16,7,8,30,14,30,9,13,12,65,60,58,64,61
P. Gori,Benevento,GK,Italy,62,62,45000,1000,40,Italian Serie A,Right,Medium/Medium,Normal (185+),54000,12,19,14,36,16,16,10,19,28,24,35,35,52,67,31,48,51,41,54,17,44,26,16,43,17,47,11,15,9,56,58,64,67,59
A. Berardi,Hellas Verona,GK,Italy,62,62,275000,4000,29,Italian Serie A,Right,Medium/Medium,Normal (185+),396000,14,10,11,29,19,11,16,15,32,21,50,51,35,60,45,42,62,45,55,19,23,21,12,55,22,53,11,19,17,61,58,56,63,64
Juan Pérez,CA Osasuna,GK,Spain,62,70,775000,3000,23,Spain Primera Division,Right,Medium/Medium,Normal (185+),805000,16,17,18,26,19,21,17,19,25,12,32,35,34,47,33,43,45,28,69,13,23,22,20,30,24,41,15,14,20,58,65,57,63,67
M. Festa,Crotone,GK,Italy,62,64,350000,2000,28,Italian Serie A,Right,Medium/Medium,Normal (185+),516000,13,17,17,31,16,18,13,13,21,21,48,43,37,54,46,44,54,38,74,19,24,21,14,32,13,53,11,15,18,65,62,58,59,61
N. Klinger,VfL Wolfsburg,GK,Germany,62,67,475000,5000,24,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),533000,12,6,10,24,10,8,8,7,20,12,31,35,49,59,40,47,72,36,64,6,31,10,6,30,11,41,10,9,8,59,60,63,60,64
G. Innocent,Paris Saint-Germain,GK,France,62,74,850000,6000,20,French Ligue 1,Right,Medium/Medium,Normal (185+),923000,10,6,11,24,9,12,14,11,22,15,30,31,37,53,35,46,57,25,64,9,22,10,5,26,14,25,7,13,12,62,59,61,61,64
J. Krahl,1. FC Köln,GK,Germany,62,76,850000,2000,20,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1400000,12,8,14,22,7,8,10,9,20,18,27,36,32,51,33,43,58,19,70,13,31,12,8,28,14,22,15,14,13,69,59,57,52,71
Vinicius,Bologna,GK,Brazil,62,76,850000,3000,21,Italian Serie A,Right,Medium/Medium,Normal (185+),1400000,12,5,10,34,18,22,13,14,32,24,58,58,59,50,54,41,64,36,64,18,16,15,4,30,16,45,15,12,13,68,58,54,54,72
S. Bajic,AS Saint-Étienne,GK,France,62,81,900000,500,18,French Ligue 1,Right,Medium/Medium,Normal (185+),1400000,9,5,12,24,8,7,12,11,20,18,28,20,35,49,42,44,55,29,41,9,21,10,5,43,11,25,5,12,9,63,63,59,63,63
L. Kasten,VfL Wolfsburg,GK,Germany,62,80,900000,2000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1300000,15,7,14,29,6,9,14,13,28,25,38,44,39,54,51,47,77,32,69,6,34,16,9,32,18,41,10,9,12,66,62,62,51,67
Ander Iru,Athletic Club de Bilbao,GK,Spain,62,70,775000,2000,21,Spain Primera Division,Right,Medium/Medium,Normal (185+),805000,12,8,9,21,6,11,14,12,23,19,32,24,28,50,37,44,47,21,43,11,22,8,5,25,15,24,6,14,11,66,67,58,60,58
F. Jörgensen,Villarreal CF,GK,Sweden,62,82,975000,500,18,Spain Primera Division,Right,Medium/Medium,Normal (185+),1600000,16,5,11,28,20,8,14,5,26,16,36,36,48,35,34,51,59,30,59,15,20,9,7,36,8,27,7,7,9,63,69,68,60,64
L. Unbehaun,Borussia Dortmund,GK,Germany,61,79,750000,2000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1000000,8,6,10,29,7,10,8,9,28,19,49,59,58,59,62,49,83,30,68,6,19,13,5,45,11,39,8,10,11,52,58,65,63,65
F. Palmowski,Hertha BSC,GK,Germany,61,78,750000,2000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1000000,16,13,18,31,14,19,16,15,24,25,34,29,26,46,46,45,61,22,46,13,30,12,12,34,18,26,11,15,15,58,60,60,65,62
S. Drlja?a,Borussia Dortmund,GK,Germany,61,70,650000,4000,21,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),570000,8,7,11,22,6,8,12,10,23,14,24,42,38,59,30,44,60,30,75,8,29,12,5,38,15,44,15,8,12,64,60,58,57,62
D. Desprez,Racing Club de Lens,GK,France,60,74,525000,3000,21,French Ligue 1,Right,Medium/Medium,Normal (185+),984000,14,9,10,25,9,14,12,10,27,17,20,31,28,59,38,41,52,19,64,8,26,11,6,30,16,41,11,14,11,60,56,54,58,61
Valera,SD Huesca,GK,Spain,60,68,475000,2000,23,Spain Primera Division,Right,Medium/Medium,Normal (185+),576000,12,5,11,46,8,27,24,11,38,32,39,37,59,57,38,35,50,22,59,9,32,10,7,55,14,34,23,24,13,61,56,46,64,61
C. Frommann,Sport-Club Freiburg,GK,Germany,60,70,475000,2000,22,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),550000,13,9,14,29,7,12,12,13,26,17,36,38,43,57,39,48,67,29,62,8,28,14,10,31,18,32,12,11,11,62,59,64,55,62
B. Leneis,FC Augsburg,GK,Germany,60,71,475000,2000,21,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),550000,12,6,14,16,9,13,14,11,22,17,19,24,34,54,28,44,38,18,38,6,18,3,3,26,19,20,7,12,13,64,55,59,56,62
Zarco,SD Eibar,GK,Spain,60,69,475000,2000,22,Spain Primera Division,Right,Medium/Medium,Normal (185+),575000,12,8,10,27,6,6,10,12,26,10,23,28,24,47,25,46,38,27,61,5,24,13,4,21,18,29,6,12,14,64,54,61,60,62
E. Caprile,Leeds United,GK,Italy,60,78,550000,1000,18,English Premier League,Right,Medium/Medium,Normal (185+),919000,11,7,11,25,8,13,11,14,23,15,33,33,40,43,33,46,50,28,51,9,26,6,6,30,18,33,13,11,14,63,59,61,58,63
S. Turati,U.S. Sassuolo Calcio,GK,Italy,57,76,375000,500,18,Italian Serie A,Right,Medium/Medium,Normal (185+),419000,11,6,13,24,7,7,11,13,20,17,22,31,36,48,35,37,53,18,54,7,28,12,5,39,17,24,10,14,14,62,51,49,55,60
M. Liesegang,1. FSV Mainz 05,GK,Germany,57,65,300000,2000,20,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),240000,11,6,12,17,8,8,14,12,25,18,42,37,35,60,38,41,62,26,49,6,19,14,4,26,19,31,7,12,11,57,56,55,53,58
D. Klein,TSG Hoffenheim,GK,Germany,57,75,375000,2000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),442000,10,8,12,26,6,9,7,9,24,14,20,27,28,48,31,42,38,23,57,6,17,7,8,35,14,29,6,15,12,60,58,56,52,56
L. Philipp,TSG Hoffenheim,GK,Germany,56,73,325000,2000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),372000,9,4,12,26,4,9,11,10,22,10,24,29,29,46,24,41,30,20,50,6,20,10,7,34,13,31,6,13,11,56,54,55,57,60
Lluis Andreu,Elche CF,GK,Spain,56,62,180000,1000,20,Spain Primera Division,Right,Medium/Medium,Normal (185+),216000,12,5,10,17,9,14,12,13,18,12,22,30,29,46,39,41,50,30,55,9,20,12,6,33,12,32,11,14,13,55,58,55,59,53
T. Schreiber,RB Leipzig,GK,Germany,54,74,275000,550,18,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),324000,14,7,10,23,9,14,11,11,21,18,25,21,36,42,23,38,31,27,63,6,28,12,5,26,18,31,9,10,14,52,59,50,51,55
T. Bartouche,FC Lorient,GK,France,52,59,140000,3000,23,French Ligue 1,Right,Medium/Medium,Normal (185+),110000,14,7,15,20,5,5,13,11,19,17,19,38,37,37,46,37,60,30,51,5,19,12,5,33,15,23,11,11,13,58,49,49,47,57
Rui Patrício,Wolverhampton Wanderers,GK,Portugal,84,84,21000000,90000,32,English Premier League,Left,Medium/Medium,Normal (185+),36100000,12,12,11,34,16,20,10,16,32,25,53,57,61,79,54,58,79,45,77,11,37,23,13,64,32,66,14,13,11,84,80,77,82,83
K. Casteels,VfL Wolfsburg,GK,Belgium,83,85,31000000,53000,28,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),39900000,15,15,14,35,13,14,20,13,37,23,44,46,50,82,43,60,58,44,72,18,33,16,15,42,20,40,11,19,17,83,80,80,83,84
Pacheco,Deportivo Alavés,GK,Spain,82,84,26000000,28000,28,Spain Primera Division,Left,Medium/Medium,Normal (185+),42400000,14,16,10,28,13,13,20,20,29,15,48,42,62,78,53,53,73,43,75,15,29,26,14,53,23,62,18,16,13,81,79,71,83,84
J. Pickford,Everton,GK,England,81,84,26000000,70000,26,English Premier League,Left,Medium/Medium,Normal (185+),31600000,17,19,15,55,20,14,18,16,56,40,53,44,55,80,55,65,77,45,70,13,42,24,18,68,45,64,21,20,12,81,77,87,77,85
M. Dmitrovi?,SD Eibar,GK,Serbia,81,82,20500000,30000,28,Spain Primera Division,Left,Medium/Medium,Normal (185+),32600000,30,20,20,40,20,8,20,9,40,9,39,35,32,76,37,59,50,45,79,17,20,17,9,45,9,59,19,22,20,78,80,79,81,82
B. Lecomte,AS Monaco,GK,France,80,81,16000000,46000,29,French Ligue 1,Left,Medium/Medium,Normal (185+),23700000,13,11,10,17,10,11,20,19,21,23,44,40,36,78,25,58,62,34,55,10,23,24,10,41,20,63,17,11,12,80,78,77,80,81
P. Bernardoni,Angers SCO,GK,France,78,84,18000000,16000,23,French Ligue 1,Left,Medium/Medium,Normal (185+),23100000,12,13,21,28,17,16,15,18,24,25,31,27,21,67,34,55,70,36,68,16,29,25,15,21,19,55,16,12,18,78,74,73,77,84
L. Sepe,Parma,GK,Italy,77,77,7000000,26000,29,Italian Serie A,Left,Medium/Medium,Normal (185+),11700000,12,14,13,32,18,14,13,12,31,22,49,46,46,73,34,53,57,27,68,19,12,20,10,43,17,63,28,19,19,79,75,71,75,80
T. Horn,1. FC Köln,GK,Germany,77,80,10500000,21000,27,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),15000000,19,13,14,30,14,20,12,15,29,22,45,51,50,79,31,45,64,31,67,17,41,22,15,45,21,25,14,13,12,78,78,60,73,79
F. Müller,Sport-Club Freiburg,GK,Germany,76,83,13000000,16000,22,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),,12,11,11,32,10,18,13,12,28,24,43,43,42,74,41,53,58,34,67,12,25,19,11,42,19,38,20,11,12,75,73,71,73,80
L. Butelle,Angers SCO,GK,France,73,73,350000,9000,37,French Ligue 1,Left,Medium/Medium,Normal (185+),800000,11,11,13,31,12,11,10,15,23,23,31,33,36,66,28,47,63,28,70,12,35,18,15,44,22,59,11,11,11,74,69,62,74,75
D. Padelli,Inter,GK,Italy,73,73,525000,44000,34,Italian Serie A,Left,Medium/Medium,Normal (185+),3000000,11,10,10,26,10,10,13,10,29,21,49,39,38,70,27,47,65,30,45,11,12,13,10,30,22,69,8,12,12,72,72,63,76,70
C. Walton,Brighton & Hove Albion,GK,England,72,80,4500000,22000,24,English Premier League,Left,Medium/Medium,Normal (185+),7400000,13,20,15,35,18,19,11,11,25,22,37,33,32,67,29,53,51,22,38,14,20,11,7,42,23,42,8,11,14,72,72,70,66,74
F. Marchetti,Genoa,GK,Italy,71,71,210000,5000,37,Italian Serie A,Left,Medium/Medium,Normal (185+),432000,13,17,12,36,12,11,14,12,35,20,55,50,60,75,51,48,82,34,62,13,36,22,12,45,22,64,9,12,14,68,70,64,70,70
W. Foderingham,Sheffield United,GK,England,71,71,1300000,17000,29,English Premier League,Left,Medium/Medium,Normal (185+),3200000,21,13,20,30,13,12,20,14,34,28,46,40,62,69,42,51,58,34,71,15,30,19,12,67,14,53,12,20,11,71,69,68,70,72
J. Steer,Aston Villa,GK,England,70,72,1500000,21000,27,English Premier League,Left,Medium/Medium,Normal (185+),3000000,11,11,12,35,11,11,12,11,25,22,53,47,37,67,59,53,56,39,61,11,22,22,16,42,41,25,12,12,11,68,69,70,70,71
F. Bredlow,VfB Stuttgart,GK,Germany,69,73,1500000,8000,25,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),1900000,8,5,11,17,4,14,13,14,20,23,41,36,50,71,39,47,68,20,62,7,18,11,17,28,30,41,15,12,10,71,68,62,64,71
B. Peacock-Farrell,Burnley,GK,Northern Ireland,69,77,2700000,14000,23,English Premier League,Left,Medium/Medium,Normal (185+),2500000,14,11,17,37,11,17,20,11,29,30,54,51,40,66,59,54,68,40,61,17,24,20,14,38,29,47,19,20,20,72,65,72,64,73
Álvaro,SD Huesca,GK,Spain,68,80,2600000,6000,22,Spain Primera Division,Left,Medium/Medium,Normal (185+),3100000,9,8,9,29,6,14,14,13,26,20,43,49,70,63,48,47,61,37,59,5,22,14,5,41,14,52,10,11,11,72,65,63,66,70
David Gil,Cádiz CF,GK,Spain,66,70,925000,6000,26,Spain Primera Division,Left,Medium/Medium,Normal (185+),1400000,31,14,18,27,15,29,32,20,17,30,48,46,32,57,55,52,57,41,66,11,25,25,12,31,22,40,15,15,19,68,70,69,61,65
L. Moser,1. FC Union Berlin,GK,Germany,66,77,1600000,4000,20,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),1800000,13,5,11,22,9,8,13,14,15,12,18,32,35,61,24,44,34,18,64,7,28,10,5,29,19,24,12,12,11,71,63,58,61,68
Unai Etxebarría,Granada CF,GK,Spain,63,70,825000,3000,23,Spain Primera Division,Left,Medium/Medium,Normal (185+),920000,17,11,18,31,13,18,17,19,26,17,35,39,49,62,55,46,56,32,59,15,18,20,13,20,30,30,30,19,19,65,58,61,60,64
João Virgínia,Everton,GK,Portugal,63,76,1000000,7000,20,English Premier League,Left,Medium/Medium,Normal (185+),1500000,14,8,10,32,9,9,11,13,29,15,54,50,30,61,33,47,40,16,57,9,29,10,10,41,12,46,12,10,11,62,60,63,59,65
A. Guendouz,AS Saint-Étienne,GK,France,62,69,675000,3000,24,French Ligue 1,Left,Medium/Medium,Normal (185+),715000,13,7,14,25,6,10,14,14,18,18,32,30,26,38,39,49,51,22,58,5,27,11,5,33,16,28,5,11,14,66,62,65,58,67
N. Thiede,Sport-Club Freiburg,GK,Germany,59,71,475000,2000,21,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),460000,13,8,13,24,10,14,16,15,21,19,45,42,49,59,50,43,66,31,62,11,27,16,9,31,17,33,18,10,11,63,56,57,54,60
D. Ndiaye,Stade de Reims,GK,Senegal,59,71,475000,2000,20,French Ligue 1,Left,Medium/Medium,Normal (185+),506000,8,3,7,26,9,8,15,10,18,11,34,31,30,44,24,41,45,30,65,6,21,10,2,18,16,28,5,9,6,59,59,54,61,59
T. Courtois,Real Madrid CF,GK,Belgium,89,90,82000000,250000,28,Spain Primera Division,Left,Medium/Medium,Unique,119000000,14,14,13,33,12,13,19,20,35,23,42,52,61,84,45,56,68,38,70,17,23,15,13,44,27,66,20,18,16,84,89,74,85,88
Ederson,Manchester City,GK,Brazil,88,91,92000000,195000,26,English Premier League,Left,Medium/Medium,Unique,103000000,20,14,14,57,18,23,15,20,59,40,64,63,60,87,48,70,66,41,78,18,38,27,20,70,17,70,29,15,8,86,82,93,86,88
H. Lloris,Tottenham Hotspur,GK,France,87,87,26000000,125000,33,English Premier League,Left,Medium/Medium,Unique,51300000,13,10,10,50,11,10,11,10,50,34,65,62,55,85,54,51,74,41,43,14,31,27,10,30,40,65,29,10,18,89,82,68,84,90
A. Lopes,Olympique Lyonnais,GK,Portugal,83,85,30000000,69000,29,French Ligue 1,Left,Medium/Medium,Normal (170-185),43500000,19,18,16,32,13,15,15,14,31,21,63,64,67,83,62,56,82,36,73,18,43,25,9,48,16,65,13,15,13,85,80,74,80,86
Pau López,Roma,GK,Spain,83,88,42500000,21000,25,Italian Serie A,Left,Medium/Medium,Lean (185+),45300000,24,19,15,38,17,18,23,21,41,16,45,52,40,74,57,59,71,42,52,18,39,16,20,62,25,62,19,20,11,82,83,79,82,84
A. Meret,Napoli,GK,Italy,78,87,27000000,36000,23,Italian Serie A,Left,Medium/Medium,Lean (185+),23800000,15,17,19,29,20,16,20,21,22,22,41,48,37,74,48,53,68,29,65,17,22,22,20,21,21,67,10,21,12,79,74,70,77,82
Y. Bounou,Sevilla FC,GK,Morocco,76,77,6000000,20000,29,Spain Primera Division,Left,Medium/Medium,Lean (185+),13100000,15,14,14,39,13,20,12,19,44,12,37,34,38,76,29,56,48,43,69,19,25,12,10,60,24,57,20,18,15,75,76,74,75,76
L. Kalini?,Aston Villa,GK,Croatia,75,75,3700000,36000,30,English Premier League,Left,Medium/Medium,Lean (185+),8600000,15,12,15,18,15,11,18,13,16,15,30,39,26,71,22,36,58,31,73,19,39,23,7,42,22,58,13,17,17,78,74,48,76,76
R. Salin,Stade Rennais FC,GK,France,72,72,250000,14000,35,French Ligue 1,Left,Medium/Medium,Lean (185+),1600000,11,11,16,36,13,14,11,15,23,13,28,34,50,70,45,51,68,38,67,13,45,26,16,59,11,60,20,13,16,76,64,68,72,75
C. Pinsoglio,Juventus,GK,Italy,72,72,1600000,32000,30,Italian Serie A,Left,Medium/Medium,Lean (185+),3500000,13,11,13,24,8,18,11,18,28,22,43,41,36,62,40,44,71,34,60,6,32,18,11,35,22,64,20,12,13,74,70,58,74,76
G. Pegolo,U.S. Sassuolo Calcio,GK,Italy,70,70,180000,7000,39,Italian Serie A,Left,Medium/Medium,Normal (170-185),306000,13,18,15,35,16,11,11,18,21,20,44,42,50,70,47,45,70,33,54,12,33,20,12,33,13,55,8,12,11,70,68,60,70,70
Juan Soriano,Sevilla FC,GK,Spain,70,77,2800000,9000,22,Spain Primera Division,Left,Medium/Medium,Lean (185+),4400000,13,14,20,23,13,20,32,24,24,23,37,37,43,67,43,50,66,35,58,16,25,16,12,38,28,47,16,10,14,72,67,66,67,73
I. Meslier,Leeds United,GK,France,69,81,2900000,18000,20,English Premier League,Left,Medium/Medium,Lean (185+),3300000,14,9,10,40,5,20,12,10,33,26,21,33,24,62,25,53,42,32,52,17,27,19,8,59,11,54,19,15,17,70,67,70,67,73
Zubiaurre,Real Sociedad,GK,Spain,67,75,2000000,6000,23,Spain Primera Division,Left,Medium/Medium,Lean (185+),2000000,12,11,18,16,11,14,12,11,14,16,31,28,33,65,32,50,49,22,58,12,21,14,11,52,10,47,10,12,13,65,66,67,63,68
W. Norris,Burnley,GK,England,65,67,675000,9000,26,English Premier League,Left,Medium/Medium,Lean (185+),938000,11,10,11,30,12,12,17,18,34,20,40,49,35,61,51,45,58,36,60,10,20,21,13,43,16,49,9,16,17,67,62,60,63,67
Samu Pérez,Real Valladolid CF,GK,Spain,65,73,1400000,3000,23,Spain Primera Division,Left,Medium/Medium,Normal (170-185),1400000,13,8,14,15,8,9,11,11,26,19,18,31,22,46,42,47,61,27,54,6,23,12,4,39,14,32,9,11,14,66,66,63,62,74
N. Trott,West Ham United,GK,England,61,74,700000,3000,21,English Premier League,Left,Medium/Medium,Lean (185+),1000000,12,8,12,25,7,22,13,11,19,30,40,33,38,44,42,48,61,22,38,7,25,10,14,37,12,44,15,10,11,62,60,64,61,64
L. Ntumba,Dijon FCO,GK,France,58,74,475000,750,19,French Ligue 1,Left,Medium/Medium,Lean (185+),604000,12,9,14,31,7,14,16,15,26,19,21,26,36,57,24,42,38,29,64,8,29,15,7,39,14,40,8,15,11,58,55,56,55,62
J. Oblak,Atlético de Madrid,GK,Slovenia,91,93,120000000,125000,27,Spain Primera Division,Right,Medium/Medium,Unique,159400000,13,11,15,43,13,12,13,14,40,30,43,60,67,88,49,59,78,41,78,12,34,19,11,65,11,68,27,12,18,87,92,78,90,90
M. ter Stegen,FC Barcelona,GK,Germany,90,93,110000000,260000,28,Spain Primera Division,Right,Medium/Medium,Unique,147700000,18,14,11,61,14,21,18,12,63,30,38,50,37,86,43,66,79,35,78,10,43,22,11,70,25,70,25,13,10,88,85,88,88,90
Alisson,Liverpool,GK,Brazil,90,91,102000000,160000,27,English Premier League,Right,Medium/Medium,Unique,120300000,17,13,19,45,20,27,19,18,44,30,56,47,40,88,37,64,52,32,78,14,27,11,13,66,23,65,15,19,16,86,88,85,91,89
M. Neuer,FC Bayern München,GK,Germany,89,89,17500000,130000,34,German 1. Bundesliga,Right,Medium/Medium,Unique,47900000,15,13,25,55,11,30,14,11,59,46,54,60,51,86,35,68,77,43,80,16,29,30,12,70,47,70,17,10,11,87,87,91,86,89
S. Handanovi?,Inter,GK,Slovenia,88,88,10000000,100000,35,Italian Serie A,Right,Medium/Medium,Unique,26400000,12,10,10,42,12,18,12,14,40,16,51,55,47,83,36,55,78,41,71,19,25,22,12,41,23,69,25,10,13,88,85,73,89,89
